customer_id,variant
5257,control
5259,control
5261,control
5262,control
5263,control
5264,control
5265,control
5266,treatment
5267,treatment
5268,control
5269,control
5270,control
5271,treatment
5273,treatment
5274,control
5277,control
5279,treatment
5281,treatment
5285,control
5286,control
5287,control
5288,treatment
5289,control
5290,treatment
5291,treatment
5292,control
5294,treatment
5295,treatment
5296,control
5297,treatment
5298,control
5299,control
5301,treatment
5303,treatment
5304,control
5305,treatment
5306,control
5307,treatment
5308,treatment
5309,control
5310,control
5311,control
5312,control
5313,treatment
5314,control
5315,treatment
5316,treatment
5317,treatment
5318,treatment
5319,control
5322,control
5325,control
5326,control
5327,control
5328,control
5331,control
5332,treatment
5334,control
5335,treatment
5337,treatment
5338,control
5341,control
5345,treatment
5346,control
5347,control
5350,treatment
5351,control
5352,control
5355,treatment
5356,control
5359,control
5360,treatment
5362,treatment
5363,treatment
5364,control
5367,control
5368,control
5369,treatment
5371,treatment
5373,control
5374,control
5375,treatment
5376,control
5377,control
5378,control
5379,control
5380,control
5381,control
5383,control
5384,control
5386,control
5387,treatment
5388,treatment
5389,treatment
5390,treatment
5392,treatment
5394,control
5395,treatment
5397,treatment
5398,control
5400,treatment
5401,treatment
5402,control
5403,control
5404,control
5405,treatment
5406,control
5407,control
5408,control
5409,control
5410,treatment
5412,control
5413,control
5414,treatment
5415,control
5417,treatment
5419,control
5420,treatment
5421,treatment
5422,treatment
5423,control
5424,treatment
5425,control
5426,treatment
5427,treatment
5428,control
5429,control
5430,treatment
5431,control
5432,control
5433,control
5434,treatment
5435,control
5436,treatment
5437,treatment
5438,control
5439,control
5441,control
5442,control
5445,control
5446,treatment
5447,treatment
5448,treatment
5449,control
5451,control
5452,control
5453,treatment
5454,control
5455,control
5456,control
5457,treatment
5458,treatment
5459,treatment
5461,treatment
5462,control
5463,control
5464,control
5465,treatment
5466,treatment
5467,control
5470,control
5474,control
5475,control
5476,control
5477,treatment
5478,control
5479,control
5482,treatment
5483,treatment
5484,control
5489,control
5490,treatment
5492,control
5494,control
5495,treatment
5496,control
5497,control
5499,treatment
5501,control
5503,treatment
5504,control
5505,control
5506,control
5507,treatment
5509,control
5510,control
5511,treatment
5513,control
5514,control
5516,control
5517,treatment
5519,treatment
5521,treatment
5522,treatment
5523,treatment
5524,control
5527,treatment
5528,control
5529,control
5533,treatment
5534,treatment
5535,treatment
5537,treatment
5538,treatment
5540,control
5541,treatment
5542,treatment
5543,control
5544,treatment
5545,control
5546,treatment
5547,control
5549,treatment
5550,treatment
5551,control
5552,treatment
5553,control
5554,treatment
5555,control
5556,treatment
5557,treatment
5559,treatment
5560,treatment
5561,treatment
5564,treatment
5565,treatment
5566,treatment
5567,treatment
5568,control
5570,treatment
5571,treatment
5572,control
5573,treatment
5574,treatment
5576,control
5578,control
5579,treatment
5580,treatment
5581,control
5582,control
5583,control
5585,treatment
5586,control
5587,treatment
5588,control
5590,treatment
5591,treatment
5592,treatment
5593,control
5594,treatment
5595,control
5597,control
5598,control
5599,treatment
5601,control
5602,control
5603,control
5604,control
5606,control
5607,control
5608,treatment
5609,treatment
5610,control
5611,control
5612,control
5614,control
5615,treatment
5616,treatment
5617,treatment
5618,control
5621,treatment
5622,control
5624,control
5625,control
5626,control
5627,control
5628,control
5629,control
5631,control
5632,treatment
5633,control
5634,treatment
5636,control
5637,treatment
5639,treatment
5640,control
5641,control
5642,treatment
5643,treatment
5644,control
5645,control
5646,treatment
5648,control
5649,treatment
5650,treatment
5654,treatment
5655,control
5656,control
5657,treatment
5661,control
5664,control
5665,treatment
5667,control
5670,treatment
5671,control
5672,treatment
5675,treatment
5676,treatment
5680,control
5681,treatment
5682,control
5684,control
5687,control
5688,control
5689,control
5690,treatment
5691,control
5692,treatment
5693,treatment
5694,control
5696,treatment
5697,control
5700,treatment
5701,control
5703,treatment
5705,control
5706,control
5708,control
5709,treatment
5710,treatment
5712,control
5717,control
5718,treatment
5719,control
5720,control
5721,control
5722,control
5724,control
5725,control
5726,control
5727,control
5728,control
5729,control
5730,control
5731,control
5732,control
5734,treatment
5735,control
5737,treatment
5739,treatment
5741,treatment
5743,control
5744,treatment
5745,treatment
5746,control
5747,control
5748,control
5749,treatment
5750,treatment
5754,control
5756,treatment
5758,treatment
5759,control
5761,treatment
5763,treatment
5766,control
5767,control
5768,control
5770,control
5771,control
5772,treatment
5773,treatment
5774,control
5775,treatment
5776,treatment
5777,control
5779,treatment
5780,control
5781,control
5783,treatment
5784,treatment
5785,control
5786,treatment
5787,treatment
5788,control
5790,control
5791,control
5792,treatment
5793,control
5794,treatment
5797,control
5798,control
5799,control
5800,control
5801,control
5802,control
5806,control
5811,treatment
5812,control
5815,treatment
5816,control
5819,control
5820,treatment
5821,control
5822,control
5823,control
5826,control
5827,control
5828,control
5830,treatment
5831,treatment
5832,control
5833,control
5834,control
5839,control
5840,control
5842,treatment
5843,control
5844,treatment
5846,treatment
5847,treatment
5849,treatment
5850,control
5851,treatment
5852,treatment
5856,treatment
5857,treatment
5858,treatment
5859,treatment
5860,control
5864,control
5866,control
5867,treatment
5868,treatment
5870,treatment
5872,treatment
5873,control
5875,control
5876,control
5877,control
5879,treatment
5880,treatment
5881,control
5884,control
5885,treatment
5887,control
5888,treatment
5889,treatment
5890,control
5891,control
5892,control
5894,control
5895,control
5897,treatment
5898,control
5899,treatment
5900,control
5901,treatment
5902,control
5904,treatment
5906,control
5907,treatment
5908,control
5909,control
5910,control
5911,control
5912,control
5914,treatment
5915,treatment
5917,control
5918,control
5920,control
5922,treatment
5923,control
5924,control
5925,control
5928,control
5930,control
5931,control
5933,treatment
5934,control
5935,treatment
5937,treatment
5938,control
5941,treatment
5943,control
5944,control
5946,control
5948,control
5950,treatment
5952,control
5953,control
5960,treatment
5964,control
5965,control
5967,control
5969,control
5971,treatment
5972,treatment
5973,control
5975,control
5976,control
5978,control
5979,control
5981,control
5982,control
5983,treatment
5984,control
5985,treatment
5986,treatment
5988,treatment
5989,control
5990,control
5992,control
5993,control
5995,control
5996,control
5999,treatment
6001,control
6002,treatment
6003,control
6004,treatment
6005,control
6006,control
6007,control
6008,treatment
6009,treatment
6012,control
6013,control
6014,control
6015,control
6016,control
6017,control
6019,control
6020,control
6021,treatment
6022,control
6023,control
6024,control
6025,treatment
6027,control
6030,control
6032,treatment
6033,treatment
6034,control
6035,control
6037,treatment
6038,treatment
6039,control
6040,control
6042,treatment
6044,control
6045,control
6046,control
6047,control
6048,treatment
6049,control
6051,control
6052,treatment
6054,treatment
6055,control
6056,treatment
6057,treatment
6058,treatment
6059,control
6060,control
6061,control
6062,control
6065,control
6066,treatment
6069,control
6070,control
6071,control
6072,control
6073,control
6075,control
6076,treatment
6081,control
6082,treatment
6084,control
6085,treatment
6086,treatment
6087,treatment
6088,treatment
6090,control
6093,control
6095,control
6096,control
6098,treatment
6100,control
6101,treatment
6102,treatment
6104,treatment
6105,control
6106,control
6107,treatment
6108,control
6111,control
6112,treatment
6114,control
6115,treatment
6116,control
6118,treatment
6121,control
6122,control
6123,control
6124,control
6126,control
6127,treatment
6128,control
6129,treatment
6134,control
6135,control
6136,treatment
6137,treatment
6138,control
6139,treatment
6140,control
6144,control
6145,control
6147,treatment
6148,treatment
6149,control
6150,control
6151,control
6152,control
6155,treatment
6156,treatment
6158,control
6159,treatment
6160,control
6161,treatment
6163,treatment
6164,control
6167,control
6168,control
6169,control
6170,control
6172,treatment
6173,control
6175,control
6176,control
6177,control
6178,control
6179,treatment
6180,treatment
6181,control
6183,control
6184,control
6185,treatment
6186,treatment
6187,control
6188,treatment
6190,control
6191,treatment
6192,treatment
6193,control
6194,control
6195,treatment
6197,control
6198,control
6199,control
6200,treatment
6202,control
6204,treatment
6205,treatment
6208,control
6209,treatment
6211,control
6212,treatment
6213,treatment
6214,control
6215,control
6218,control
6221,control
6225,control
6226,treatment
6227,control
6228,control
6229,control
6230,treatment
6231,control
6232,control
6234,control
6236,control
6238,treatment
6240,control
6241,treatment
6243,treatment
6244,control
6245,treatment
6246,control
6250,control
6252,control
6253,treatment
6254,control
6255,control
6256,control
6257,control
6258,control
6259,control
6260,treatment
6261,control
6262,control
6263,treatment
6264,control
6265,control
6266,control
6267,control
6268,treatment
6270,treatment
6271,control
6272,treatment
6274,control
6275,treatment
6276,control
6278,treatment
6279,control
6280,control
6281,treatment
6282,treatment
6283,treatment
6286,control
6287,treatment
6288,control
6290,control
6291,treatment
6292,control
6293,control
6294,control
6295,treatment
6296,control
6299,control
6300,control
6301,control
6302,treatment
6304,control
6305,treatment
6306,treatment
6307,treatment
6309,control
6310,treatment
6311,treatment
6314,control
6316,control
6317,treatment
6318,control
6319,control
6320,control
6322,treatment
6323,control
6325,control
6327,treatment
6328,control
6330,treatment
6333,treatment
6334,treatment
6338,control
6341,control
6342,control
6343,treatment
6345,treatment
6347,control
6349,control
6350,control
6351,control
6353,treatment
6355,treatment
6357,treatment
6359,control
6362,control
6364,control
6365,control
6367,treatment
6369,control
6370,treatment
6372,treatment
6373,treatment
6374,treatment
6376,control
6380,control
6381,treatment
6382,treatment
6383,control
6384,treatment
6386,control
6387,treatment
6388,control
6389,control
6392,control
6393,treatment
6394,treatment
6397,control
6400,control
6401,control
6402,treatment
6403,treatment
6404,treatment
6405,control
6407,control
6408,treatment
6409,control
6410,control
6412,treatment
6413,control
6415,treatment
6416,control
6418,control
6422,control
6423,control
6424,treatment
6429,treatment
6430,control
6431,control
6432,control
6433,control
6434,treatment
6436,control
6437,control
6439,control
6440,control
6441,control
6442,control
6443,control
6445,control
6446,control
6447,control
6449,control
6450,control
6451,control
6452,treatment
6453,control
6454,control
6456,control
6457,control
6460,control
6461,control
6462,control
6463,control
6464,control
6465,treatment
6466,control
6468,control
6469,control
6470,control
6471,control
6472,treatment
6473,treatment
6474,control
6475,control
6476,treatment
6477,control
6478,treatment
6479,treatment
6480,control
6482,treatment
6483,control
6484,control
6485,control
6486,treatment
6487,treatment
6488,control
6489,control
6492,treatment
6494,treatment
6495,control
6496,control
6497,control
6500,treatment
6501,control
6502,treatment
6503,treatment
6504,treatment
6506,control
6507,control
6508,control
6509,control
6512,control
6513,control
6514,control
6516,control
6521,control
6522,treatment
6524,treatment
6526,control
6527,treatment
6528,treatment
6529,treatment
6530,treatment
6531,control
6532,control
6534,control
6535,control
6537,control
6538,treatment
6539,control
6540,control
6545,treatment
6546,treatment
6547,control
6548,treatment
6549,control
6550,control
6551,control
6552,control
6553,control
6554,control
6555,control
6556,control
6558,control
6560,control
6561,control
6562,control
6563,control
6564,control
6566,treatment
6568,treatment
6570,treatment
6572,control
6573,control
6574,control
6575,control
6576,control
6579,control
6580,control
6581,control
6582,control
6583,treatment
6585,treatment
6586,control
6587,treatment
6588,treatment
6589,control
6590,treatment
6591,control
6595,control
6596,treatment
6597,treatment
6598,control
6599,control
6600,control
6606,control
6607,control
6608,treatment
6610,control
6611,treatment
6612,control
6613,treatment
6615,control
6617,control
6618,control
6619,treatment
6623,control
6624,treatment
6625,control
6627,treatment
6628,control
6631,control
6632,treatment
6633,treatment
6635,treatment
6636,control
6640,control
6642,treatment
6643,treatment
6644,treatment
6645,treatment
6646,control
6647,treatment
6648,control
6649,treatment
6650,treatment
6652,treatment
6653,control
6654,control
6655,control
6656,control
6658,control
6659,control
6660,treatment
6661,treatment
6662,treatment
6663,control
6664,treatment
6665,control
6666,treatment
6667,control
6668,control
6669,control
6670,control
6671,treatment
6676,control
6678,treatment
6679,treatment
6680,treatment
6682,control
6683,treatment
6685,control
6686,control
6687,treatment
6689,control
6690,control
6691,treatment
6692,treatment
6693,control
6695,treatment
6697,control
6699,treatment
6700,control
6703,control
6704,control
6705,control
6706,control
6709,treatment
6711,control
6713,treatment
6714,control
6715,treatment
6716,control
6717,control
6718,treatment
6720,treatment
6722,treatment
6723,treatment
6724,control
6725,treatment
6728,treatment
6729,control
6730,control
6731,treatment
6733,control
6734,control
6735,control
6736,treatment
6737,control
6738,control
6739,control
6740,control
6741,treatment
6742,control
6743,treatment
6744,treatment
6745,control
6747,treatment
6748,control
6749,control
6751,treatment
6753,treatment
6755,treatment
6756,control
6757,treatment
6758,treatment
6760,control
6763,control
6764,control
6765,control
6768,control
6770,treatment
6772,control
6773,control
6774,control
6775,treatment
6776,treatment
6777,control
6779,control
6782,control
6783,control
6785,control
6786,control
6787,treatment
6788,control
6789,control
6791,treatment
6792,control
6794,control
6795,control
6796,control
6797,treatment
6798,control
6799,treatment
6800,treatment
6801,treatment
6802,control
6803,treatment
6804,treatment
6805,treatment
6806,treatment
6807,control
6808,control
6809,control
6811,control
6812,treatment
6815,treatment
6817,control
6818,control
6819,control
6820,treatment
6821,control
6822,control
6823,control
6824,control
6825,control
6826,control
6829,control
6831,treatment
6832,control
6833,control
6834,control
6835,control
6836,control
6839,control
6840,control
6842,control
6843,control
6844,treatment
6845,control
6846,control
6847,treatment
6848,treatment
6850,treatment
6851,treatment
6852,control
6854,control
6855,control
6856,control
6857,treatment
6859,control
6860,control
6861,treatment
6862,treatment
6863,control
6864,treatment
6865,treatment
6866,control
6868,control
6869,control
6870,control
6871,control
6872,treatment
6873,treatment
6874,treatment
6875,control
6877,control
6879,treatment
6880,control
6882,treatment
6883,treatment
6884,control
6885,control
6887,treatment
6888,control
6889,control
6890,treatment
6891,control
6893,control
6895,treatment
6896,control
6897,control
6898,control
6899,control
6901,control
6902,treatment
6905,treatment
6906,treatment
6907,treatment
6908,treatment
6910,treatment
6911,control
6913,treatment
6914,control
6917,treatment
6918,treatment
6919,control
6920,control
6922,treatment
6924,control
6925,treatment
6926,treatment
6927,control
6928,treatment
6930,treatment
6931,control
6932,control
6933,control
6935,treatment
6936,control
6937,treatment
6938,treatment
6939,treatment
6940,treatment
6941,treatment
6942,treatment
6943,treatment
6944,treatment
6945,control
6947,control
6948,control
6950,control
6951,treatment
6953,control
6954,treatment
6955,treatment
6957,control
6960,treatment
6961,control
6962,control
6963,control
6964,control
6965,control
6966,control
6969,treatment
6970,treatment
6971,control
6972,control
6973,treatment
6974,control
6975,treatment
6976,treatment
6977,control
6985,treatment
6986,control
6990,control
6991,control
6992,control
6993,control
6995,treatment
6998,control
7000,control
7001,treatment
7002,treatment
7005,control
7006,treatment
7007,control
7008,treatment
7011,control
7014,control
7015,control
7016,treatment
7018,control
7019,control
7020,treatment
7021,treatment
7022,treatment
7024,control
7025,treatment
7026,treatment
7027,control
7029,control
7030,treatment
7031,control
7032,treatment
7033,control
7034,control
7037,control
7038,control
7039,treatment
7041,control
7043,treatment
7044,treatment
7047,control
7049,treatment
7051,treatment
7052,control
7054,control
7056,control
7060,treatment
7062,treatment
7063,treatment
7064,treatment
7066,treatment
7067,control
7070,control
7071,control
7073,treatment
7074,treatment
7075,control
7076,control
7077,control
7080,control
7081,control
7084,treatment
7086,control
7087,control
7088,control
7091,control
7093,treatment
7095,control
7096,control
7098,control
7099,control
7100,control
7102,control
7104,control
7105,control
7107,treatment
7108,control
7111,control
7113,treatment
7114,control
7116,control
7118,treatment
7119,treatment
7120,treatment
7122,treatment
7123,treatment
7125,treatment
7126,treatment
7128,control
7129,treatment
7133,treatment
7134,control
7135,treatment
7136,control
7138,treatment
7140,control
7141,control
7142,treatment
7144,control
7145,control
7146,control
7148,treatment
7150,control
7151,treatment
7152,control
7153,control
7154,treatment
7155,treatment
7157,control
7158,control
7159,control
7160,control
7161,treatment
7162,control
7164,control
7165,control
7166,treatment
7167,treatment
7171,treatment
7172,treatment
7175,control
7178,control
7179,treatment
7180,control
7182,control
7183,control
7186,control
7188,control
7189,control
7190,treatment
7193,treatment
7195,control
7196,treatment
7198,treatment
7200,control
7203,control
7205,treatment
7208,control
7209,control
7210,control
7211,control
7212,control
7213,control
7214,control
7216,control
7218,control
7219,treatment
7221,control
7222,control
7223,treatment
7225,treatment
7226,treatment
7228,treatment
7230,treatment
7231,control
7233,control
7236,treatment
7237,control
7238,treatment
7239,treatment
7240,control
7241,treatment
7242,control
7243,control
7244,treatment
7246,treatment
7247,control
7248,control
7249,control
7251,control
7252,treatment
7253,treatment
7255,control
7256,control
7257,treatment
7260,treatment
7261,control
7262,control
7264,treatment
7267,control
7270,treatment
7272,control
7273,treatment
7275,treatment
7278,control
7279,treatment
7280,control
7281,control
7283,control
7284,treatment
7285,control
7287,control
7288,control
7290,treatment
7292,control
7295,treatment
7296,control
7297,control
7298,treatment
7299,treatment
7301,treatment
7302,treatment
7303,control
7304,control
7305,treatment
7306,treatment
7307,control
7308,control
7309,control
7310,treatment
7311,control
7313,control
7314,treatment
7316,control
7317,control
7318,treatment
7320,treatment
7322,treatment
7323,control
7324,treatment
7325,control
7326,control
7327,control
7328,treatment
7329,control
7330,control
7331,treatment
7332,treatment
7333,treatment
7334,control
7335,treatment
7336,control
7337,treatment
7338,treatment
7339,control
7342,treatment
7343,treatment
7344,treatment
7346,control
7349,treatment
7351,treatment
7352,control
7354,control
7355,treatment
7356,control
7357,treatment
7358,control
7359,treatment
7361,control
7362,treatment
7364,control
7366,control
7367,treatment
7368,control
7369,treatment
7371,treatment
7372,treatment
7373,control
7374,treatment
7375,control
7376,control
7378,control
7382,treatment
7383,treatment
7384,treatment
7386,treatment
7387,control
7390,control
7391,control
7392,control
7393,control
7395,control
7397,control
7400,treatment
7401,control
7403,treatment
7405,treatment
7406,treatment
7407,treatment
7408,control
7409,control
7410,treatment
7411,treatment
7412,treatment
7413,control
7414,control
7415,treatment
7416,control
7417,control
7418,treatment
7420,control
7421,control
7422,treatment
7424,treatment
7426,control
7427,treatment
7428,control
7430,control
7434,treatment
7435,treatment
7436,treatment
7437,control
7438,treatment
7439,control
7440,control
7441,control
7443,control
7446,control
7448,treatment
7449,control
7450,treatment
7451,treatment
7452,treatment
7453,treatment
7454,control
7455,treatment
7457,treatment
7458,treatment
7459,control
7460,treatment
7461,control
7462,control
7463,control
7464,control
7465,control
7466,treatment
7467,treatment
7468,treatment
7469,control
7470,treatment
7471,control
7473,treatment
7476,control
7479,control
7480,treatment
7481,treatment
7482,control
7483,control
7484,treatment
7486,treatment
7488,control
7489,control
7490,control
7491,control
7494,control
7495,treatment
7497,treatment
7499,control
7501,treatment
7505,control
7506,treatment
7507,control
7510,control
7511,control
7514,treatment
7516,control
7517,control
7521,treatment
7522,control
7524,treatment
7528,control
7530,control
7533,control
7536,control
7537,treatment
7538,control
7539,control
7540,treatment
7541,control
7542,treatment
7544,treatment
7545,treatment
7548,treatment
7549,control
7550,treatment
7551,control
7552,control
7553,control
7554,control
7555,control
7556,control
7557,treatment
7558,control
7560,control
7561,treatment
7565,control
7566,control
7568,control
7569,treatment
7570,control
7571,treatment
7572,control
7573,treatment
7574,control
7576,treatment
7577,treatment
7578,control
7580,control
7582,control
7583,treatment
7584,control
7585,treatment
7586,control
7587,treatment
7588,treatment
7591,control
7592,treatment
7593,treatment
7594,treatment
7595,control
7596,treatment
7597,control
7598,treatment
7601,control
7602,control
7603,treatment
7606,treatment
7608,treatment
7609,control
7610,control
7611,control
7614,treatment
7616,treatment
7617,control
7619,control
7620,control
7621,control
7624,treatment
7625,control
7626,control
7627,control
7628,control
7629,control
7630,control
7631,control
7632,control
7633,control
7634,control
7635,treatment
7636,control
7637,treatment
7638,control
7640,control
7641,control
7642,treatment
7643,control
7644,control
7645,control
7646,treatment
7647,control
7648,control
7649,control
7650,control
7651,control
7652,treatment
7653,control
7654,control
7655,control
7657,control
7658,control
7659,control
7660,treatment
7661,control
7662,control
7663,control
7664,control
7665,treatment
7666,treatment
7667,control
7668,control
7669,control
7670,control
7671,treatment
7672,control
7673,treatment
7674,control
7675,control
7676,control
7677,control
7678,treatment
7679,treatment
7681,control
7683,control
7685,treatment
7686,control
7688,treatment
7689,treatment
7690,treatment
7693,control
7695,control
7696,control
7698,control
7699,treatment
7701,control
7702,control
7703,control
7704,treatment
7706,treatment
7708,treatment
7709,treatment
7710,treatment
7711,control
7712,control
7713,control
7714,treatment
7716,treatment
7717,treatment
7718,treatment
7719,treatment
7720,control
7723,control
7724,treatment
7725,control
7726,control
7730,treatment
7731,control
7732,control
7734,control
7736,control
7737,control
7739,treatment
7740,control
7741,treatment
7743,treatment
7744,control
7745,treatment
7746,treatment
7748,treatment
7749,control
7752,treatment
7753,treatment
7754,control
7756,control
7757,control
7758,control
7766,control
7767,control
7768,treatment
7769,control
7772,treatment
7774,treatment
7775,control
7777,control
7778,control
7779,control
7780,control
7781,control
7784,control
7785,treatment
7786,treatment
7787,control
7790,control
7791,treatment
7792,control
7794,treatment
7796,control
7797,control
7798,control
7800,treatment
7802,treatment
7803,treatment
7804,control
7805,treatment
7806,control
7808,control
7809,control
7810,control
7811,control
7813,treatment
7814,treatment
7816,control
7817,treatment
7818,treatment
7819,control
7820,treatment
7821,control
7824,control
7825,control
7826,treatment
7828,control
7831,treatment
7833,treatment
7836,treatment
7837,control
7838,treatment
7839,treatment
7840,control
7841,treatment
7844,control
7845,treatment
7846,control
7847,control
7849,control
7851,treatment
7853,control
7854,control
7855,control
7856,treatment
7858,treatment
7859,control
7860,control
7862,control
7864,treatment
7868,treatment
7869,treatment
7870,control
7872,control
7873,treatment
7874,control
7875,treatment
7876,control
7878,treatment
7880,treatment
7881,control
7883,control
7884,control
7887,control
7888,treatment
7889,control
7890,treatment
7891,control
7892,treatment
7894,control
7895,treatment
7897,control
7898,control
7902,control
7904,control
7906,control
7907,control
7909,control
7910,control
7912,treatment
7914,treatment
7916,control
7917,treatment
7918,treatment
7919,control
7920,control
7921,control
7922,treatment
7923,treatment
7924,treatment
7925,treatment
7926,control
7927,control
7928,treatment
7929,control
7930,control
7931,control
7932,treatment
7936,treatment
7937,control
7938,treatment
7939,treatment
7940,control
7941,treatment
7942,treatment
7943,treatment
7946,treatment
7947,treatment
7948,treatment
7949,control
7950,control
7952,treatment
7953,control
7955,control
7958,control
7959,control
7961,treatment
7967,control
7968,control
7970,control
7971,control
7972,treatment
7973,control
7974,treatment
7975,treatment
7976,treatment
7977,treatment
7978,control
7979,control
7980,treatment
7981,control
7982,treatment
7984,control
7987,control
7988,treatment
7989,treatment
7990,treatment
7993,treatment
7995,control
7997,treatment
7998,treatment
7999,treatment
8000,control
8001,treatment
8002,treatment
8004,control
8005,control
8006,treatment
8007,control
8008,control
8010,control
8011,treatment
8014,control
8016,control
8022,control
8023,treatment
8024,control
8025,control
8026,treatment
8027,treatment
8028,treatment
8029,control
8030,control
8032,control
8033,control
8034,control
8035,control
8037,control
8038,control
8039,control
8040,control
8041,treatment
8042,control
8043,control
8045,control
8046,control
8048,treatment
8049,control
8050,control
8051,control
8052,treatment
8053,control
8054,treatment
8055,treatment
8056,control
8058,control
8059,control
8060,control
8062,treatment
8064,control
8065,treatment
8066,control
8067,control
8069,control
8070,control
8071,treatment
8072,control
8074,control
8075,control
8076,treatment
8078,treatment
8079,treatment
8081,control
8082,control
8083,control
8084,control
8087,treatment
8088,control
8089,control
8091,treatment
8092,control
8093,control
8094,treatment
8097,control
8098,treatment
8099,control
8100,treatment
8102,treatment
8103,control
8104,treatment
8105,treatment
8107,treatment
8108,control
8113,control
8116,treatment
8117,control
8118,treatment
8119,control
8120,control
8121,treatment
8123,control
8124,treatment
8125,control
8126,control
8127,control
8128,control
8131,treatment
8132,treatment
8133,control
8134,control
8136,control
8138,control
8139,control
8140,control
8141,treatment
8142,treatment
8143,control
8144,control
8145,treatment
8146,control
8147,treatment
8150,control
8152,control
8154,control
8155,control
8156,control
8157,treatment
8160,control
8161,control
8162,control
8163,treatment
8164,treatment
8167,control
8169,treatment
8170,control
8172,treatment
8174,control
8175,control
8176,control
8177,control
8178,control
8180,control
8181,control
8182,control
8183,treatment
8184,control
8185,treatment
8187,control
8190,treatment
8191,treatment
8192,control
8193,control
8194,treatment
8197,control
8198,treatment
8200,control
8201,treatment
8203,control
8204,control
8205,control
8206,control
8208,treatment
8210,treatment
8213,treatment
8214,treatment
8215,control
8216,control
8217,control
8218,control
8219,control
8220,control
8221,control
8222,control
8223,control
8224,control
8228,control
8229,control
8230,control
8231,control
8233,control
8234,control
8235,control
8238,treatment
8239,control
8240,treatment
8243,control
8244,treatment
8245,control
8246,treatment
8247,control
8249,control
8250,control
8251,control
8253,control
8254,control
8256,control
8257,treatment
8258,control
8259,control
8260,treatment
8261,treatment
8262,treatment
8263,control
8264,treatment
8265,control
8266,treatment
8268,treatment
8269,control
8271,treatment
8272,control
8273,control
8275,treatment
8276,treatment
8277,control
8279,control
8280,control
8281,control
8282,control
8283,control
8285,treatment
8286,control
8287,treatment
8288,treatment
8289,treatment
8290,treatment
8293,control
8294,treatment
8296,control
8297,treatment
8298,treatment
8299,control
8301,control
8302,control
8305,treatment
8306,control
8307,treatment
8308,control
8309,treatment
8310,treatment
8312,control
8315,control
8316,treatment
8318,treatment
8320,control
8321,control
8323,control
8325,control
8326,control
8330,control
8331,control
8332,control
8334,control
8335,treatment
8336,control
8337,control
8338,control
8339,treatment
8342,treatment
8343,control
8345,treatment
8346,control
8347,treatment
8349,control
8350,control
8351,control
8352,treatment
8353,control
8354,treatment
8355,control
8356,control
8357,control
8358,control
8359,treatment
8361,treatment
8363,control
8364,treatment
8365,control
8366,treatment
8367,treatment
8368,control
8369,treatment
8371,control
8373,treatment
8374,control
8375,control
8376,treatment
8377,control
8379,control
8380,control
8381,treatment
8382,control
8383,treatment
8384,control
8385,control
8387,control
8388,control
8389,treatment
8390,control
8391,control
8392,control
8394,treatment
8395,treatment
8397,control
8398,control
8399,treatment
8401,control
8403,treatment
8404,treatment
8405,control
8406,control
8408,treatment
8409,control
8410,control
8411,control
8412,treatment
8414,control
8415,treatment
8416,treatment
8417,treatment
8418,control
8419,control
8420,treatment
8422,control
8423,control
8424,control
8425,treatment
8426,control
8428,control
8429,control
8430,control
8431,treatment
8432,control
8433,treatment
8434,treatment
8436,treatment
8437,treatment
8438,control
8439,control
8440,control
8441,control
8442,treatment
8444,control
8446,control
8447,treatment
8448,treatment
8449,treatment
8450,control
8451,treatment
8453,control
8455,treatment
8456,control
8458,control
8459,control
8460,treatment
8461,control
8463,control
8464,treatment
8467,treatment
8469,treatment
8470,control
8471,control
8472,treatment
8474,control
8475,control
8476,control
8485,treatment
8487,control
8488,control
8489,treatment
8490,treatment
8491,control
8492,treatment
8493,control
8494,control
8496,control
8498,treatment
8499,treatment
8500,treatment
8502,control
8505,control
8506,control
8508,treatment
8509,control
8510,control
8511,treatment
8512,treatment
8514,control
8515,control
8516,control
8517,control
8518,control
8521,treatment
8526,treatment
8527,control
8529,control
8530,treatment
8533,treatment
8534,control
8535,treatment
8536,treatment
8537,control
8538,control
8540,control
8542,treatment
8544,control
8545,control
8548,treatment
8549,treatment
8550,treatment
8551,control
8552,treatment
8553,control
8554,treatment
8555,treatment
8556,treatment
8557,control
8558,control
8559,treatment
8560,control
8562,treatment
8563,control
8564,treatment
8566,treatment
8567,control
8568,control
8570,control
8572,control
8575,control
8576,control
8578,treatment
8579,treatment
8581,treatment
8583,treatment
8584,control
8586,control
8587,treatment
8588,control
8593,treatment
8594,control
8596,control
8598,control
8599,treatment
8603,treatment
8604,control
8607,control
8608,treatment
8609,control
8611,control
8612,treatment
8613,treatment
8616,treatment
8617,treatment
8618,treatment
8620,control
8621,treatment
8623,control
8624,control
8625,control
8627,control
8629,treatment
8630,control
8631,control
8632,control
8633,control
8634,control
8636,control
8637,control
8639,control
8640,control
8641,treatment
8642,treatment
8643,control
8645,treatment
8646,control
8648,treatment
8650,treatment
8651,control
8652,treatment
8654,control
8656,control
8657,control
8659,treatment
8660,treatment
8661,treatment
8662,control
8663,control
8665,treatment
8670,treatment
8671,control
8672,control
8673,control
8675,control
8676,treatment
8677,control
8678,control
8682,control
8684,control
8685,control
8686,treatment
8687,control
8688,control
8689,treatment
8690,control
8691,treatment
8693,control
8694,control
