invoice_id,subscription_id,customer_id,invoice_month,invoice_amount,billing_status
30001,8961,8961,2026-02-01 00:00:00,29,billed
30002,8961,8961,2026-03-01 00:00:00,29,billed
30003,8961,8961,2026-04-01 00:00:00,29,billed
30004,8961,8961,2026-05-01 00:00:00,29,billed
30005,8961,8961,2026-06-01 00:00:00,29,billed
30006,8962,8962,2024-01-01 00:00:00,29,billed
30007,8962,8962,2024-02-01 00:00:00,29,billed
30008,8962,8962,2024-03-01 00:00:00,29,billed
30009,8962,8962,2024-04-01 00:00:00,29,billed
30010,8962,8962,2024-05-01 00:00:00,29,billed
30011,8962,8962,2024-06-01 00:00:00,29,billed
30012,8962,8962,2024-07-01 00:00:00,29,billed
30013,8962,8962,2024-08-01 00:00:00,29,billed
30014,8962,8962,2024-09-01 00:00:00,29,billed
30015,8962,8962,2024-10-01 00:00:00,29,billed
30016,8962,8962,2024-11-01 00:00:00,29,billed
30017,8962,8962,2024-12-01 00:00:00,29,billed
30018,8962,8962,2025-01-01 00:00:00,29,billed
30019,8962,8962,2025-02-01 00:00:00,29,billed
30020,8962,8962,2025-03-01 00:00:00,29,billed
30021,8962,8962,2025-04-01 00:00:00,29,billed
30022,8962,8962,2025-05-01 00:00:00,39,billed
30023,8962,8962,2025-06-01 00:00:00,29,billed
30024,8962,8962,2025-07-01 00:00:00,29,billed
30025,8962,8962,2025-08-01 00:00:00,29,billed
30026,8962,8962,2025-09-01 00:00:00,29,billed
30027,8962,8962,2025-10-01 00:00:00,29,billed
30028,8962,8962,2025-11-01 00:00:00,29,billed
30029,8962,8962,2025-12-01 00:00:00,29,billed
30030,8962,8962,2026-01-01 00:00:00,29,billed
30031,8962,8962,2026-02-01 00:00:00,29,billed
30032,8962,8962,2026-03-01 00:00:00,29,billed
30033,8962,8962,2026-04-01 00:00:00,29,billed
30034,8962,8962,2026-05-01 00:00:00,29,billed
30035,8962,8962,2026-06-01 00:00:00,29,billed
30036,8963,8963,2024-03-01 00:00:00,199,billed
30037,8963,8963,2024-04-01 00:00:00,199,billed
30038,8963,8963,2024-05-01 00:00:00,199,billed
30039,8963,8963,2024-06-01 00:00:00,199,billed
30040,8963,8963,2024-07-01 00:00:00,199,billed
30041,8963,8963,2024-08-01 00:00:00,199,billed
30042,8963,8963,2024-09-01 00:00:00,199,billed
30043,8963,8963,2024-10-01 00:00:00,199,billed
30044,8963,8963,2024-11-01 00:00:00,199,billed
30045,8963,8963,2024-12-01 00:00:00,199,billed
30046,8963,8963,2025-01-01 00:00:00,199,billed
30047,8963,8963,2025-02-01 00:00:00,199,billed
30048,8963,8963,2025-03-01 00:00:00,199,billed
30049,8963,8963,2025-04-01 00:00:00,199,billed
30050,8963,8963,2025-05-01 00:00:00,199,billed
30051,8963,8963,2025-06-01 00:00:00,199,billed
30052,8963,8963,2025-07-01 00:00:00,199,billed
30053,8963,8963,2025-08-01 00:00:00,199,billed
30054,8963,8963,2025-09-01 00:00:00,199,billed
30055,8963,8963,2025-10-01 00:00:00,199,billed
30056,8963,8963,2025-11-01 00:00:00,199,billed
30057,8963,8963,2025-12-01 00:00:00,199,billed
30058,8963,8963,2026-01-01 00:00:00,199,billed
30059,8963,8963,2026-02-01 00:00:00,199,billed
30060,8963,8963,2026-03-01 00:00:00,199,billed
30061,8963,8963,2026-04-01 00:00:00,199,billed
30062,8963,8963,2026-05-01 00:00:00,199,billed
30063,8963,8963,2026-06-01 00:00:00,199,billed
30064,8968,8968,2024-09-01 00:00:00,79,billed
30065,8968,8968,2024-10-01 00:00:00,79,billed
30066,8968,8968,2024-11-01 00:00:00,79,billed
30067,8968,8968,2024-12-01 00:00:00,79,billed
30068,8968,8968,2025-01-01 00:00:00,79,billed
30069,8968,8968,2025-02-01 00:00:00,79,billed
30071,8969,8969,2025-11-01 00:00:00,29,billed
30072,8969,8969,2025-12-01 00:00:00,29,billed
30073,8969,8969,2026-01-01 00:00:00,29,billed
30074,8969,8969,2026-02-01 00:00:00,29,billed
30075,8969,8969,2026-03-01 00:00:00,29,billed
30076,8969,8969,2026-04-01 00:00:00,29,billed
30077,8969,8969,2026-05-01 00:00:00,29,billed
30078,8969,8969,2026-06-01 00:00:00,29,billed
30079,8972,8972,2024-01-01 00:00:00,29,billed
30080,8972,8972,2024-02-01 00:00:00,29,billed
30081,8972,8972,2024-03-01 00:00:00,29,billed
30082,8972,8972,2024-04-01 00:00:00,29,billed
30083,8972,8972,2024-05-01 00:00:00,29,billed
30084,8972,8972,2024-06-01 00:00:00,29,billed
30085,8972,8972,2024-07-01 00:00:00,29,billed
30086,8972,8972,2024-08-01 00:00:00,29,billed
30087,8972,8972,2024-09-01 00:00:00,29,billed
30088,8972,8972,2024-10-01 00:00:00,29,billed
30089,8972,8972,2024-11-01 00:00:00,29,billed
30090,8972,8972,2024-12-01 00:00:00,29,billed
30091,8972,8972,2025-01-01 00:00:00,29,billed
30092,8972,8972,2025-02-01 00:00:00,29,billed
30093,8972,8972,2025-03-01 00:00:00,29,billed
30094,8972,8972,2025-04-01 00:00:00,29,billed
30095,8972,8972,2025-05-01 00:00:00,29,billed
30096,8972,8972,2025-06-01 00:00:00,29,billed
30097,8972,8972,2025-07-01 00:00:00,29,billed
30098,8972,8972,2025-08-01 00:00:00,29,billed
30099,8972,8972,2025-09-01 00:00:00,29,billed
30100,8972,8972,2025-10-01 00:00:00,29,billed
30101,8972,8972,2025-11-01 00:00:00,29,billed
30102,8972,8972,2025-12-01 00:00:00,29,billed
30103,8972,8972,2026-01-01 00:00:00,29,billed
30104,8972,8972,2026-02-01 00:00:00,29,billed
30105,8972,8972,2026-03-01 00:00:00,29,billed
30106,8972,8972,2026-04-01 00:00:00,29,billed
30107,8972,8972,2026-05-01 00:00:00,29,billed
30108,8972,8972,2026-06-01 00:00:00,29,billed
30109,8975,8975,2024-01-01 00:00:00,79,billed
30110,8975,8975,2024-02-01 00:00:00,79,billed
30111,8975,8975,2024-03-01 00:00:00,79,billed
30112,8983,8983,2025-07-01 00:00:00,29,billed
30113,8983,8983,2025-08-01 00:00:00,29,billed
30114,8983,8983,2025-09-01 00:00:00,29,billed
30115,8983,8983,2025-10-01 00:00:00,29,billed
30116,8983,8983,2025-11-01 00:00:00,29,billed
30117,8983,8983,2025-12-01 00:00:00,29,billed
30118,8983,8983,2026-01-01 00:00:00,29,billed
30119,8983,8983,2026-02-01 00:00:00,29,billed
30120,8983,8983,2026-03-01 00:00:00,29,billed
30121,8983,8983,2026-04-01 00:00:00,19,billed
30123,8983,8983,2026-06-01 00:00:00,29,billed
30124,8988,8988,2024-01-01 00:00:00,29,billed
30125,8988,8988,2024-02-01 00:00:00,29,billed
30126,8988,8988,2024-03-01 00:00:00,29,billed
30127,8988,8988,2024-04-01 00:00:00,29,billed
30128,8988,8988,2024-05-01 00:00:00,29,billed
30129,8988,8988,2024-06-01 00:00:00,29,billed
30130,8988,8988,2024-07-01 00:00:00,29,billed
30131,8988,8988,2024-08-01 00:00:00,29,billed
30132,8988,8988,2024-09-01 00:00:00,29,billed
30133,8988,8988,2024-10-01 00:00:00,29,billed
30135,8988,8988,2024-12-01 00:00:00,29,billed
30136,8988,8988,2025-01-01 00:00:00,39,billed
30137,8988,8988,2025-02-01 00:00:00,39,billed
30138,8988,8988,2025-03-01 00:00:00,29,billed
30139,8988,8988,2025-04-01 00:00:00,29,billed
30140,8988,8988,2025-05-01 00:00:00,39,billed
30141,8988,8988,2025-06-01 00:00:00,29,billed
30142,8988,8988,2025-07-01 00:00:00,29,billed
30143,8988,8988,2025-08-01 00:00:00,29,billed
30144,8988,8988,2025-09-01 00:00:00,29,billed
30145,8988,8988,2025-10-01 00:00:00,29,billed
30146,8988,8988,2025-11-01 00:00:00,29,billed
30147,8988,8988,2025-12-01 00:00:00,29,billed
30148,8988,8988,2026-01-01 00:00:00,29,billed
30149,8988,8988,2026-02-01 00:00:00,29,billed
30150,8988,8988,2026-03-01 00:00:00,29,billed
30151,8988,8988,2026-04-01 00:00:00,29,billed
30152,8988,8988,2026-05-01 00:00:00,29,billed
30153,8988,8988,2026-06-01 00:00:00,29,billed
30154,8989,8989,2024-01-01 00:00:00,199,billed
30155,8989,8989,2024-02-01 00:00:00,199,billed
30156,8989,8989,2024-03-01 00:00:00,199,billed
30157,8989,8989,2024-04-01 00:00:00,199,billed
30158,8989,8989,2024-05-01 00:00:00,199,billed
30159,8989,8989,2024-06-01 00:00:00,189,billed
30160,8989,8989,2024-07-01 00:00:00,199,billed
30161,8989,8989,2024-08-01 00:00:00,199,billed
30162,8989,8989,2024-09-01 00:00:00,199,billed
30163,8989,8989,2024-10-01 00:00:00,199,billed
30164,8989,8989,2024-11-01 00:00:00,199,billed
30165,8989,8989,2024-12-01 00:00:00,199,billed
30166,8989,8989,2025-01-01 00:00:00,199,billed
30167,8989,8989,2025-02-01 00:00:00,199,billed
30168,8989,8989,2025-03-01 00:00:00,199,billed
30169,8989,8989,2025-04-01 00:00:00,199,billed
30170,8989,8989,2025-05-01 00:00:00,199,billed
30171,8989,8989,2025-06-01 00:00:00,199,billed
30172,8989,8989,2025-07-01 00:00:00,199,billed
30173,8989,8989,2025-08-01 00:00:00,199,billed
30174,8989,8989,2025-09-01 00:00:00,199,billed
30175,8989,8989,2025-10-01 00:00:00,199,billed
30176,8989,8989,2025-11-01 00:00:00,199,billed
30177,8989,8989,2025-12-01 00:00:00,199,billed
30178,8989,8989,2026-01-01 00:00:00,199,billed
30179,8989,8989,2026-02-01 00:00:00,199,billed
30180,8989,8989,2026-03-01 00:00:00,199,billed
30181,8989,8989,2026-04-01 00:00:00,199,billed
30182,8989,8989,2026-05-01 00:00:00,199,billed
30183,8989,8989,2026-06-01 00:00:00,199,billed
30184,8994,8994,2024-01-01 00:00:00,79,billed
30185,8994,8994,2024-02-01 00:00:00,79,billed
30186,8994,8994,2024-03-01 00:00:00,79,billed
30187,8994,8994,2024-04-01 00:00:00,79,billed
30188,8994,8994,2024-05-01 00:00:00,79,billed
30189,8994,8994,2024-06-01 00:00:00,79,billed
30190,8994,8994,2024-07-01 00:00:00,79,billed
30191,8994,8994,2024-08-01 00:00:00,79,billed
30192,8994,8994,2024-09-01 00:00:00,79,billed
30193,8994,8994,2024-10-01 00:00:00,79,billed
30194,8994,8994,2024-11-01 00:00:00,79,billed
30195,8994,8994,2024-12-01 00:00:00,79,billed
30196,8994,8994,2025-01-01 00:00:00,79,billed
30197,8994,8994,2025-02-01 00:00:00,79,billed
30198,8994,8994,2025-03-01 00:00:00,79,billed
30199,8994,8994,2025-04-01 00:00:00,79,billed
30200,8994,8994,2025-05-01 00:00:00,79,billed
30201,8994,8994,2025-06-01 00:00:00,79,billed
30202,8994,8994,2025-07-01 00:00:00,79,billed
30203,8994,8994,2025-08-01 00:00:00,79,billed
30204,8994,8994,2025-09-01 00:00:00,79,billed
30205,8994,8994,2025-10-01 00:00:00,79,billed
30206,8994,8994,2025-11-01 00:00:00,79,billed
30207,8994,8994,2025-12-01 00:00:00,79,billed
30208,8994,8994,2026-01-01 00:00:00,79,billed
30209,8994,8994,2026-02-01 00:00:00,79,billed
30210,8994,8994,2026-03-01 00:00:00,89,billed
30211,8994,8994,2026-04-01 00:00:00,79,billed
30212,8994,8994,2026-05-01 00:00:00,79,billed
30213,8994,8994,2026-06-01 00:00:00,79,billed
30214,9006,9006,2025-04-01 00:00:00,79,billed
30215,9006,9006,2025-05-01 00:00:00,79,billed
30216,9006,9006,2025-06-01 00:00:00,79,billed
30217,9006,9006,2025-07-01 00:00:00,79,billed
30218,9006,9006,2025-08-01 00:00:00,79,billed
30219,9006,9006,2025-09-01 00:00:00,79,billed
30220,9006,9006,2025-10-01 00:00:00,79,billed
30221,9006,9006,2025-11-01 00:00:00,79,billed
30222,9006,9006,2025-12-01 00:00:00,79,billed
30223,9006,9006,2026-01-01 00:00:00,79,billed
30224,9006,9006,2026-02-01 00:00:00,79,billed
30225,9006,9006,2026-03-01 00:00:00,79,billed
30226,9006,9006,2026-04-01 00:00:00,79,billed
30227,9006,9006,2026-05-01 00:00:00,79,billed
30228,9006,9006,2026-06-01 00:00:00,79,billed
30229,9015,9015,2025-09-01 00:00:00,79,billed
30230,9015,9015,2025-10-01 00:00:00,79,billed
30231,9015,9015,2025-11-01 00:00:00,79,billed
30232,9015,9015,2025-12-01 00:00:00,79,billed
30233,9015,9015,2026-01-01 00:00:00,79,billed
30234,9015,9015,2026-02-01 00:00:00,79,billed
30235,9015,9015,2026-03-01 00:00:00,79,billed
30236,9015,9015,2026-04-01 00:00:00,79,billed
30237,9015,9015,2026-05-01 00:00:00,69,billed
30238,9015,9015,2026-06-01 00:00:00,79,billed
30239,9019,9019,2024-01-01 00:00:00,29,billed
30240,9019,9019,2024-02-01 00:00:00,29,billed
30241,9019,9019,2024-03-01 00:00:00,29,billed
30242,9019,9019,2024-04-01 00:00:00,29,billed
30243,9019,9019,2024-05-01 00:00:00,29,billed
30244,9019,9019,2024-06-01 00:00:00,29,billed
30245,9019,9019,2024-07-01 00:00:00,29,billed
30246,9019,9019,2024-08-01 00:00:00,29,billed
30247,9019,9019,2024-09-01 00:00:00,29,billed
30248,9019,9019,2024-10-01 00:00:00,29,billed
30249,9019,9019,2024-11-01 00:00:00,29,billed
30250,9019,9019,2024-12-01 00:00:00,29,billed
30251,9019,9019,2025-01-01 00:00:00,29,billed
30252,9019,9019,2025-02-01 00:00:00,29,billed
30253,9019,9019,2025-03-01 00:00:00,29,billed
30254,9019,9019,2025-04-01 00:00:00,29,billed
30255,9019,9019,2025-05-01 00:00:00,29,billed
30256,9019,9019,2025-06-01 00:00:00,29,billed
30257,9019,9019,2025-07-01 00:00:00,29,billed
30258,9019,9019,2025-08-01 00:00:00,29,billed
30259,9019,9019,2025-09-01 00:00:00,29,billed
30260,9019,9019,2025-10-01 00:00:00,29,billed
30261,9019,9019,2025-11-01 00:00:00,29,billed
30262,9019,9019,2025-12-01 00:00:00,29,billed
30263,9019,9019,2026-01-01 00:00:00,29,billed
30264,9019,9019,2026-02-01 00:00:00,29,billed
30265,9019,9019,2026-03-01 00:00:00,29,billed
30266,9019,9019,2026-04-01 00:00:00,29,billed
30267,9019,9019,2026-05-01 00:00:00,29,billed
30268,9019,9019,2026-06-01 00:00:00,29,billed
30269,9023,9023,2024-09-01 00:00:00,79,billed
30270,9023,9023,2024-10-01 00:00:00,79,billed
30271,9023,9023,2024-11-01 00:00:00,89,billed
30272,9023,9023,2024-12-01 00:00:00,79,billed
30273,9023,9023,2025-01-01 00:00:00,79,billed
30274,9023,9023,2025-02-01 00:00:00,79,billed
30275,9023,9023,2025-03-01 00:00:00,79,billed
30276,9023,9023,2025-04-01 00:00:00,79,billed
30277,9023,9023,2025-05-01 00:00:00,79,billed
30279,9023,9023,2025-07-01 00:00:00,79,billed
30280,9023,9023,2025-08-01 00:00:00,79,billed
30281,9023,9023,2025-09-01 00:00:00,79,billed
30282,9023,9023,2025-10-01 00:00:00,79,billed
30283,9023,9023,2025-11-01 00:00:00,79,billed
30284,9023,9023,2025-12-01 00:00:00,79,billed
30285,9023,9023,2026-01-01 00:00:00,79,billed
30286,9023,9023,2026-02-01 00:00:00,79,billed
30287,9023,9023,2026-03-01 00:00:00,79,billed
30288,9023,9023,2026-04-01 00:00:00,79,billed
30289,9023,9023,2026-05-01 00:00:00,79,billed
30290,9023,9023,2026-06-01 00:00:00,79,billed
30291,9027,9027,2025-03-01 00:00:00,79,billed
30292,9027,9027,2025-04-01 00:00:00,79,billed
30293,9027,9027,2025-05-01 00:00:00,79,billed
30294,9027,9027,2025-06-01 00:00:00,79,billed
30295,9027,9027,2025-07-01 00:00:00,79,billed
30296,9027,9027,2025-08-01 00:00:00,79,billed
30297,9027,9027,2025-09-01 00:00:00,79,billed
30298,9027,9027,2025-10-01 00:00:00,79,billed
30299,9027,9027,2025-11-01 00:00:00,79,billed
30300,9027,9027,2025-12-01 00:00:00,79,billed
30301,9027,9027,2026-01-01 00:00:00,79,billed
30302,9027,9027,2026-02-01 00:00:00,79,billed
30303,9027,9027,2026-03-01 00:00:00,79,billed
30304,9027,9027,2026-04-01 00:00:00,79,billed
30305,9027,9027,2026-05-01 00:00:00,79,billed
30306,9027,9027,2026-06-01 00:00:00,79,billed
30307,9030,9030,2024-04-01 00:00:00,29,billed
30308,9030,9030,2024-05-01 00:00:00,29,billed
30309,9030,9030,2024-06-01 00:00:00,29,billed
30310,9030,9030,2024-07-01 00:00:00,29,billed
30311,9030,9030,2024-08-01 00:00:00,29,billed
30312,9030,9030,2024-09-01 00:00:00,29,billed
30313,9030,9030,2024-10-01 00:00:00,29,billed
30314,9030,9030,2024-11-01 00:00:00,29,billed
30315,9030,9030,2024-12-01 00:00:00,29,billed
30316,9030,9030,2025-01-01 00:00:00,29,billed
30317,9030,9030,2025-02-01 00:00:00,29,billed
30318,9030,9030,2025-03-01 00:00:00,29,billed
30319,9030,9030,2025-04-01 00:00:00,29,billed
30320,9030,9030,2025-05-01 00:00:00,29,billed
30321,9030,9030,2025-06-01 00:00:00,29,billed
30322,9030,9030,2025-07-01 00:00:00,29,billed
30323,9030,9030,2025-08-01 00:00:00,29,billed
30324,9030,9030,2025-09-01 00:00:00,29,billed
30325,9030,9030,2025-10-01 00:00:00,29,billed
30326,9030,9030,2025-11-01 00:00:00,29,billed
30327,9030,9030,2025-12-01 00:00:00,29,billed
30328,9030,9030,2026-01-01 00:00:00,29,billed
30329,9030,9030,2026-02-01 00:00:00,29,billed
30330,9030,9030,2026-03-01 00:00:00,29,billed
30331,9030,9030,2026-04-01 00:00:00,29,billed
30332,9030,9030,2026-05-01 00:00:00,29,billed
30333,9030,9030,2026-06-01 00:00:00,29,billed
30334,9034,9034,2024-01-01 00:00:00,79,billed
30336,9034,9034,2024-03-01 00:00:00,79,billed
30337,9034,9034,2024-04-01 00:00:00,79,billed
30338,9034,9034,2024-05-01 00:00:00,79,billed
30339,9034,9034,2024-06-01 00:00:00,79,billed
30340,9034,9034,2024-07-01 00:00:00,79,billed
30341,9034,9034,2024-08-01 00:00:00,79,billed
30342,9034,9034,2024-09-01 00:00:00,79,billed
30343,9034,9034,2024-10-01 00:00:00,79,billed
30344,9034,9034,2024-11-01 00:00:00,79,billed
30345,9034,9034,2024-12-01 00:00:00,79,billed
30346,9034,9034,2025-01-01 00:00:00,79,billed
30347,9034,9034,2025-02-01 00:00:00,79,billed
30348,9034,9034,2025-03-01 00:00:00,79,billed
30349,9034,9034,2025-04-01 00:00:00,79,billed
30350,9034,9034,2025-05-01 00:00:00,79,billed
30351,9034,9034,2025-06-01 00:00:00,79,billed
30352,9034,9034,2025-07-01 00:00:00,79,billed
30353,9034,9034,2025-08-01 00:00:00,79,billed
30354,9034,9034,2025-09-01 00:00:00,79,billed
30355,9034,9034,2025-10-01 00:00:00,79,billed
30356,9034,9034,2025-11-01 00:00:00,79,billed
30357,9034,9034,2025-12-01 00:00:00,79,billed
30358,9034,9034,2026-01-01 00:00:00,79,billed
30359,9034,9034,2026-02-01 00:00:00,79,billed
30360,9034,9034,2026-03-01 00:00:00,79,billed
30361,9034,9034,2026-04-01 00:00:00,69,billed
30362,9034,9034,2026-05-01 00:00:00,79,billed
30363,9034,9034,2026-06-01 00:00:00,79,billed
30364,9041,9041,2025-06-01 00:00:00,29,billed
30365,9041,9041,2025-07-01 00:00:00,29,billed
30366,9041,9041,2025-08-01 00:00:00,29,billed
30367,9041,9041,2025-09-01 00:00:00,29,billed
30368,9041,9041,2025-10-01 00:00:00,29,billed
30369,9041,9041,2025-11-01 00:00:00,29,billed
30370,9041,9041,2025-12-01 00:00:00,29,billed
30371,9041,9041,2026-01-01 00:00:00,29,billed
30372,9041,9041,2026-02-01 00:00:00,29,billed
30373,9041,9041,2026-03-01 00:00:00,29,billed
30374,9041,9041,2026-04-01 00:00:00,29,billed
30375,9041,9041,2026-05-01 00:00:00,29,billed
30376,9041,9041,2026-06-01 00:00:00,29,billed
30377,9074,9074,2026-01-01 00:00:00,79,billed
30378,9074,9074,2026-02-01 00:00:00,79,billed
30379,9074,9074,2026-03-01 00:00:00,79,billed
30380,9074,9074,2026-04-01 00:00:00,79,billed
30381,9074,9074,2026-05-01 00:00:00,79,billed
30382,9074,9074,2026-06-01 00:00:00,79,billed
30383,9082,9082,2024-01-01 00:00:00,29,billed
30384,9082,9082,2024-02-01 00:00:00,29,billed
30385,9082,9082,2024-03-01 00:00:00,29,billed
30386,9082,9082,2024-04-01 00:00:00,29,billed
30387,9082,9082,2024-05-01 00:00:00,29,billed
30388,9082,9082,2024-06-01 00:00:00,29,billed
30389,9082,9082,2024-07-01 00:00:00,29,billed
30390,9082,9082,2024-08-01 00:00:00,29,billed
30391,9082,9082,2024-09-01 00:00:00,29,billed
30392,9082,9082,2024-10-01 00:00:00,29,billed
30393,9082,9082,2024-11-01 00:00:00,29,billed
30394,9082,9082,2024-12-01 00:00:00,29,billed
30395,9082,9082,2025-01-01 00:00:00,29,billed
30396,9082,9082,2025-02-01 00:00:00,29,billed
30397,9082,9082,2025-03-01 00:00:00,29,billed
30398,9082,9082,2025-04-01 00:00:00,29,billed
30399,9082,9082,2025-05-01 00:00:00,29,billed
30400,9082,9082,2025-06-01 00:00:00,29,billed
30401,9082,9082,2025-07-01 00:00:00,29,billed
30402,9082,9082,2025-08-01 00:00:00,29,billed
30403,9082,9082,2025-09-01 00:00:00,29,billed
30404,9082,9082,2025-10-01 00:00:00,29,billed
30405,9082,9082,2025-11-01 00:00:00,29,billed
30406,9082,9082,2025-12-01 00:00:00,29,billed
30407,9082,9082,2026-01-01 00:00:00,29,billed
30408,9082,9082,2026-02-01 00:00:00,29,billed
30409,9082,9082,2026-03-01 00:00:00,29,billed
30410,9082,9082,2026-04-01 00:00:00,29,billed
30411,9082,9082,2026-05-01 00:00:00,29,billed
30412,9082,9082,2026-06-01 00:00:00,29,billed
30413,9086,9086,2024-01-01 00:00:00,199,billed
30414,9086,9086,2024-02-01 00:00:00,199,billed
30415,9086,9086,2024-03-01 00:00:00,199,billed
30416,9086,9086,2024-04-01 00:00:00,199,billed
30417,9086,9086,2024-05-01 00:00:00,199,billed
30418,9086,9086,2024-06-01 00:00:00,199,billed
30419,9086,9086,2024-07-01 00:00:00,199,billed
30420,9086,9086,2024-08-01 00:00:00,199,billed
30421,9086,9086,2024-09-01 00:00:00,199,billed
30422,9086,9086,2024-10-01 00:00:00,199,billed
30423,9086,9086,2024-11-01 00:00:00,199,billed
30424,9086,9086,2024-12-01 00:00:00,199,billed
30425,9086,9086,2025-01-01 00:00:00,199,billed
30426,9086,9086,2025-02-01 00:00:00,199,billed
30427,9086,9086,2025-03-01 00:00:00,199,billed
30428,9086,9086,2025-04-01 00:00:00,199,billed
30429,9086,9086,2025-05-01 00:00:00,199,billed
30430,9086,9086,2025-06-01 00:00:00,199,billed
30431,9086,9086,2025-07-01 00:00:00,199,billed
30432,9086,9086,2025-08-01 00:00:00,199,billed
30433,9086,9086,2025-09-01 00:00:00,199,billed
30434,9086,9086,2025-10-01 00:00:00,199,billed
30435,9086,9086,2025-11-01 00:00:00,199,billed
30436,9086,9086,2025-12-01 00:00:00,199,billed
30437,9086,9086,2026-01-01 00:00:00,199,billed
30438,9086,9086,2026-02-01 00:00:00,199,billed
30439,9086,9086,2026-03-01 00:00:00,199,billed
30440,9086,9086,2026-04-01 00:00:00,199,billed
30441,9086,9086,2026-05-01 00:00:00,199,billed
30442,9086,9086,2026-06-01 00:00:00,199,billed
30443,9087,9087,2025-04-01 00:00:00,199,billed
30444,9087,9087,2025-05-01 00:00:00,199,billed
30445,9087,9087,2025-06-01 00:00:00,199,billed
30446,9087,9087,2025-07-01 00:00:00,199,billed
30447,9087,9087,2025-08-01 00:00:00,199,billed
30448,9087,9087,2025-09-01 00:00:00,199,billed
30449,9087,9087,2025-10-01 00:00:00,199,billed
30450,9087,9087,2025-11-01 00:00:00,199,billed
30451,9087,9087,2025-12-01 00:00:00,199,billed
30452,9087,9087,2026-01-01 00:00:00,199,billed
30453,9087,9087,2026-02-01 00:00:00,199,billed
30454,9087,9087,2026-03-01 00:00:00,199,billed
30455,9087,9087,2026-04-01 00:00:00,199,billed
30456,9087,9087,2026-05-01 00:00:00,199,billed
30457,9087,9087,2026-06-01 00:00:00,199,billed
30458,9093,9093,2024-05-01 00:00:00,29,billed
30459,9093,9093,2024-06-01 00:00:00,29,billed
30460,9093,9093,2024-07-01 00:00:00,29,billed
30461,9093,9093,2024-08-01 00:00:00,29,billed
30462,9093,9093,2024-09-01 00:00:00,29,billed
30463,9093,9093,2024-10-01 00:00:00,29,billed
30464,9093,9093,2024-11-01 00:00:00,29,billed
30465,9093,9093,2024-12-01 00:00:00,29,billed
30466,9093,9093,2025-01-01 00:00:00,29,billed
30467,9093,9093,2025-02-01 00:00:00,29,billed
30468,9093,9093,2025-03-01 00:00:00,29,billed
30469,9093,9093,2025-04-01 00:00:00,29,billed
30470,9093,9093,2025-05-01 00:00:00,29,billed
30471,9093,9093,2025-06-01 00:00:00,29,billed
30472,9093,9093,2025-07-01 00:00:00,29,billed
30473,9093,9093,2025-08-01 00:00:00,29,billed
30474,9093,9093,2025-09-01 00:00:00,29,billed
30475,9093,9093,2025-10-01 00:00:00,29,billed
30476,9093,9093,2025-11-01 00:00:00,29,billed
30477,9093,9093,2025-12-01 00:00:00,29,billed
30478,9093,9093,2026-01-01 00:00:00,29,billed
30479,9093,9093,2026-02-01 00:00:00,29,billed
30480,9093,9093,2026-03-01 00:00:00,29,billed
30481,9093,9093,2026-04-01 00:00:00,29,billed
30482,9093,9093,2026-05-01 00:00:00,29,billed
30483,9093,9093,2026-06-01 00:00:00,29,billed
30484,9096,9096,2024-01-01 00:00:00,29,billed
30485,9096,9096,2024-02-01 00:00:00,29,billed
30486,9096,9096,2024-03-01 00:00:00,29,billed
30487,9096,9096,2024-04-01 00:00:00,19,billed
30488,9096,9096,2024-05-01 00:00:00,29,billed
30489,9096,9096,2024-06-01 00:00:00,29,billed
30490,9096,9096,2024-07-01 00:00:00,29,billed
30491,9096,9096,2024-08-01 00:00:00,29,billed
30492,9096,9096,2024-09-01 00:00:00,29,billed
30493,9096,9096,2024-10-01 00:00:00,29,billed
30494,9096,9096,2024-11-01 00:00:00,29,billed
30495,9096,9096,2024-12-01 00:00:00,29,billed
30496,9096,9096,2025-01-01 00:00:00,29,billed
30497,9096,9096,2025-02-01 00:00:00,29,billed
30498,9096,9096,2025-03-01 00:00:00,29,billed
30499,9096,9096,2025-04-01 00:00:00,29,billed
30500,9096,9096,2025-05-01 00:00:00,29,billed
30501,9096,9096,2025-06-01 00:00:00,29,billed
30502,9096,9096,2025-07-01 00:00:00,29,billed
30503,9096,9096,2025-08-01 00:00:00,29,billed
30504,9096,9096,2025-09-01 00:00:00,29,billed
30505,9096,9096,2025-10-01 00:00:00,29,billed
30506,9096,9096,2025-11-01 00:00:00,29,billed
30507,9096,9096,2025-12-01 00:00:00,29,billed
30508,9096,9096,2026-01-01 00:00:00,29,billed
30509,9096,9096,2026-02-01 00:00:00,29,billed
30510,9096,9096,2026-03-01 00:00:00,29,billed
30511,9096,9096,2026-04-01 00:00:00,39,billed
30512,9096,9096,2026-05-01 00:00:00,29,billed
30513,9096,9096,2026-06-01 00:00:00,29,billed
30514,9098,9098,2024-01-01 00:00:00,29,billed
30515,9098,9098,2024-02-01 00:00:00,29,billed
30516,9098,9098,2024-03-01 00:00:00,29,billed
30517,9098,9098,2024-04-01 00:00:00,29,billed
30518,9098,9098,2024-05-01 00:00:00,29,billed
30519,9098,9098,2024-06-01 00:00:00,29,billed
30520,9098,9098,2024-07-01 00:00:00,29,billed
30521,9098,9098,2024-08-01 00:00:00,29,billed
30522,9098,9098,2024-09-01 00:00:00,29,billed
