customer_id,templates_used,workflows_created,days_active_during_trial,integrations_connected
12444,5,2,13,1
12445,4,2,10,0
12446,4,1,1,0
12447,2,2,1,2
12448,2,5,7,0
12449,2,0,13,1
12450,1,2,10,0
12451,4,3,1,0
12452,2,3,6,1
12453,3,0,1,0
12454,0,1,13,0
12455,5,2,6,0
12456,2,4,11,1
12457,6,2,5,0
12458,3,0,1,3
12459,2,2,10,0
12460,3,4,3,1
12461,3,0,11,2
12462,3,3,10,2
12463,2,3,12,0
12464,0,1,10,1
12465,4,1,1,3
12466,2,5,1,1
12467,1,1,10,0
12468,2,1,4,0
12469,6,2,5,1
12470,1,2,4,0
12471,2,1,3,1
12472,5,2,13,2
12473,2,3,9,1
12474,3,1,11,1
12475,4,4,8,2
12476,1,0,1,0
12477,1,2,4,0
12478,3,6,8,1
12479,2,3,8,0
12480,2,4,7,1
12481,5,5,10,0
12482,6,1,11,0
12483,3,1,8,1
12484,1,3,5,1
12485,1,0,8,3
12486,4,2,4,1
12487,3,1,13,0
12488,6,0,6,1
12489,2,2,8,0
12490,3,3,4,2
12491,7,2,7,2
12492,3,3,5,0
12493,5,2,6,2
12494,5,1,12,1
12495,2,6,10,1
12496,2,3,13,1
12497,3,1,4,0
12498,3,1,1,0
12499,1,1,13,0
12500,2,2,8,0
12501,2,3,4,1
12502,7,0,5,0
12503,0,3,2,3
12504,1,3,12,0
12505,2,1,6,1
12506,5,3,8,1
12507,0,0,11,1
12508,4,2,5,2
12509,2,1,7,0
12510,3,2,8,3
12511,1,2,8,1
12512,1,1,7,1
12513,5,1,8,1
12514,2,1,7,5
12515,3,1,6,0
12516,1,0,11,1
12517,2,2,8,1
12518,1,2,9,2
12519,5,1,10,0
12520,2,1,8,1
12521,2,2,6,2
12522,3,2,6,1
12523,1,2,5,1
12524,2,2,8,1
12525,2,1,5,0
12526,4,2,10,2
12527,5,2,1,1
12528,3,2,3,1
12529,3,4,7,1
12530,2,4,11,0
12531,2,2,1,1
12532,2,1,1,2
12533,4,4,10,0
12534,6,2,1,0
12535,3,1,7,0
12536,5,1,13,0
12537,2,3,7,0
12538,3,1,13,3
12539,7,2,5,0
12540,1,3,7,1
12541,5,4,13,1
12542,4,1,7,3
12543,3,2,12,3
12544,0,0,10,1
12545,0,0,7,1
12546,1,0,9,4
12547,2,1,1,0
12548,5,2,10,2
12549,5,4,4,2
12550,5,3,4,0
12551,3,1,2,1
12552,2,1,2,1
12553,4,2,7,1
12554,2,3,10,1
12555,2,0,11,3
12556,4,2,9,2
12557,2,1,1,2
12558,3,4,1,0
12559,2,3,11,1
12560,3,0,5,0
12561,2,2,7,6
12562,6,3,8,1
12563,4,3,7,0
12564,4,1,13,1
12565,0,1,10,0
12566,4,5,1,0
12567,6,0,6,3
12568,2,2,6,0
12569,4,1,9,0
12570,2,0,3,0
12571,0,1,5,0
12572,2,1,4,3
12573,5,0,9,1
12574,2,1,5,0
12575,3,2,1,0
12576,3,2,1,1
12577,4,1,5,1
12578,2,2,12,0
12579,3,3,5,2
12580,3,2,1,0
12581,5,0,1,0
12582,8,1,1,0
12583,4,1,4,1
12584,1,1,13,2
12585,0,1,1,2
12586,2,4,12,0
12587,6,2,10,2
12588,2,0,6,4
12589,2,1,5,0
12590,1,0,9,1
12591,2,1,12,1
12592,4,0,7,3
12593,7,5,12,1
12594,2,1,6,0
12595,2,1,1,1
12596,3,2,1,1
12597,3,1,10,1
12598,4,2,9,0
12599,3,2,10,0
12600,3,3,8,1
12601,5,1,6,2
12602,5,1,13,0
12603,7,4,7,1
12604,1,1,5,2
12605,1,3,4,2
12606,3,3,5,3
12607,0,5,11,1
12608,2,2,13,0
12609,7,2,10,0
12610,6,1,10,0
12611,2,0,7,0
12612,4,0,13,1
12613,4,0,4,1
12614,7,3,9,1
12615,7,1,13,0
12616,4,1,13,2
12617,2,2,3,3
12618,2,1,9,1
12619,2,1,9,0
12620,5,3,1,2
12621,3,1,12,1
12622,2,3,12,0
12623,1,3,12,2
12624,4,4,3,0
12625,4,2,10,1
12626,0,0,10,1
12627,4,0,4,1
12628,2,3,6,4
12629,4,0,5,0
12630,6,0,2,0
12631,2,3,13,1
12632,1,3,13,1
12633,4,1,12,1
12634,2,3,6,0
12635,2,1,3,0
12636,2,1,13,0
12637,0,1,6,1
12638,0,2,11,1
12639,2,3,2,2
12640,1,4,10,1
12641,3,1,5,0
12642,1,1,5,0
12643,1,2,13,0
12644,2,2,13,0
12645,4,2,10,1
12646,3,0,12,4
12647,2,1,13,0
12648,3,2,8,0
12649,3,0,13,0
12650,2,0,5,2
12651,3,1,11,1
12652,4,1,13,1
12653,3,3,8,0
12654,2,2,7,1
12655,1,3,7,2
12656,4,2,3,0
12657,2,3,8,0
12658,4,1,7,0
12659,7,1,6,3
12660,2,2,2,2
12661,4,4,11,0
12662,1,0,10,0
12663,0,1,5,2
12664,2,3,1,2
12665,4,4,10,1
12666,2,2,2,0
12667,2,3,5,0
12668,5,3,8,0
12669,5,2,6,0
12670,7,0,7,0
12671,2,2,10,2
12672,2,2,6,0
12673,1,4,3,1
12674,5,1,8,2
12675,4,4,10,1
12676,2,2,11,2
12677,4,2,2,3
12678,4,2,2,1
12679,4,2,13,0
12680,0,1,1,2
12681,1,1,1,0
12682,4,2,12,1
12683,3,0,5,2
12684,2,1,12,0
12685,2,4,13,0
12686,2,1,5,1
12687,2,2,3,2
12688,6,3,10,0
12689,4,4,4,0
12690,4,0,6,1
12691,2,2,12,0
12692,1,2,2,0
12693,3,3,13,2
12694,4,3,4,0
12695,2,1,10,0
12696,3,2,9,0
12697,3,3,3,1
12698,2,5,5,1
12699,3,5,5,0
12700,3,1,1,1
12701,4,3,13,0
12702,4,3,1,1
12703,4,6,6,1
12704,3,1,7,1
12705,1,3,7,2
12706,2,0,8,1
12707,4,1,13,1
12708,3,2,12,0
12709,3,2,5,0
12710,3,2,7,0
12711,1,2,10,1
12712,5,2,5,1
12713,2,1,3,1
12714,2,4,5,0
12715,6,1,13,0
12716,1,4,4,0
12717,5,3,2,3
12718,4,3,8,0
12719,2,3,7,0
12720,4,2,2,0
12721,4,3,6,1
12722,1,5,3,1
12723,4,1,5,1
12724,2,2,11,1
12725,3,4,10,1
12726,6,0,9,0
12727,1,1,8,2
12728,3,1,13,0
12729,3,0,12,0
12730,4,2,12,0
12731,3,1,9,2
12732,0,3,5,3
12733,3,2,9,1
12734,0,1,11,1
12735,5,2,11,0
12736,5,1,5,0
12737,6,2,11,1
12738,2,1,2,1
12739,0,4,12,1
12740,3,2,10,0
12741,5,3,6,0
12742,2,2,3,0
12743,7,1,9,1
12744,1,1,9,3
12745,2,3,3,0
12746,2,1,5,3
12747,2,1,11,1
12748,4,1,11,1
12749,2,2,1,2
12750,9,2,7,0
12751,5,4,11,0
12752,4,0,10,1
12753,2,3,5,2
12754,3,3,11,2
12755,2,2,9,1
12756,3,2,11,2
12757,3,2,2,0
12758,1,2,11,0
12759,4,2,13,1
12760,2,1,9,1
12761,3,5,1,1
12762,4,5,10,2
12763,5,1,12,1
12764,2,0,4,1
12765,1,2,9,1
12766,4,2,7,1
12767,3,1,11,0
12768,3,2,6,1
12769,3,2,4,0
12770,3,2,1,2
12771,4,1,13,1
12772,1,0,1,2
12773,0,2,8,3
12774,3,1,11,1
12775,3,3,9,0
12776,4,0,9,2
12777,1,2,10,1
12778,8,2,5,0
12779,7,2,12,1
12780,1,3,9,0
12781,3,2,7,2
12782,1,4,2,0
12783,4,0,13,3
12784,2,2,7,0
12785,2,2,7,1
12786,3,0,2,0
12787,3,6,13,1
12788,4,1,11,1
12789,4,2,9,2
12790,4,1,4,1
12791,6,1,10,2
12792,4,2,5,0
12793,2,6,9,2
12794,2,0,9,0
12795,3,3,6,1
12796,4,1,5,1
12797,1,1,13,2
12798,3,2,6,5
12799,2,2,5,0
12800,2,0,3,0
12801,2,0,6,1
12802,0,3,1,3
12803,2,2,10,2
12804,4,2,10,1
12805,5,0,8,0
12806,1,0,12,1
12807,3,3,2,2
12808,5,2,8,1
12809,2,3,10,1
12810,1,1,12,1
12811,3,2,12,1
12812,4,2,1,1
12813,4,0,6,0
12814,4,2,13,0
12815,3,1,13,1
12816,4,1,6,0
12817,3,1,7,1
12818,0,0,6,0
12819,2,6,3,1
12820,2,1,12,1
12821,2,4,6,0
12822,2,2,13,0
12823,3,2,4,1
12824,3,6,5,1
12825,2,2,9,1
12826,0,0,5,1
12827,1,4,6,2
12828,4,2,10,4
12829,5,1,6,1
12830,4,1,13,0
12831,7,2,5,0
12832,4,4,8,1
12833,4,2,10,1
12834,0,1,13,2
12835,1,1,12,0
12836,0,4,12,1
12837,2,3,3,1
12838,6,3,10,0
12839,1,4,11,2
12840,1,2,13,0
12841,2,2,4,0
12842,3,3,3,2
12843,3,4,4,0
12844,2,4,3,2
12845,5,2,1,1
12846,2,3,9,0
12847,4,1,13,1
12848,2,0,2,1
12849,2,0,4,0
12850,3,0,7,0
12851,6,1,3,0
12852,2,2,12,1
12853,1,1,2,2
12854,3,1,9,2
12855,2,2,13,2
12856,4,1,12,0
12857,5,2,8,0
12858,4,3,2,1
12859,2,4,10,2
12860,5,3,1,0
12861,2,3,12,0
12862,1,4,3,0
12863,3,3,3,2
12864,3,1,2,2
12865,2,1,5,0
12866,4,2,9,0
12867,2,1,4,1
12868,4,1,7,1
12869,3,2,2,0
12870,0,0,7,2
12871,3,4,4,0
12872,4,2,6,0
12873,1,2,5,0
12874,6,1,6,2
12875,3,1,9,3
12876,4,1,1,0
12877,1,3,7,1
12878,5,1,11,0
12879,5,1,13,2
12880,3,1,12,2
12881,3,3,3,0
12882,3,3,13,0
12883,1,2,6,1
12884,2,1,3,0
12885,3,1,7,2
12886,2,2,11,3
12887,1,1,6,1
12888,4,2,2,0
12889,8,2,1,1
12890,5,0,7,0
12891,1,3,11,2
12892,3,2,10,1
12893,4,3,8,0
12894,4,1,10,2
12895,6,0,12,0
12896,3,0,7,0
12897,2,0,8,0
12898,1,1,1,0
12899,2,5,8,1
12900,2,3,10,0
12901,2,0,13,2
12902,3,2,12,0
12903,5,2,9,0
12904,2,1,3,0
12905,5,0,10,0
12906,7,3,6,1
12907,4,2,1,1
12908,4,0,1,1
12909,3,3,1,1
12910,2,0,7,1
12911,3,4,6,0
12912,3,1,4,0
12913,3,2,12,0
12914,2,0,13,2
12915,2,1,9,0
12916,3,0,2,2
12917,4,1,11,0
12918,0,3,5,1
12919,2,1,2,1
12920,4,3,7,1
12921,1,6,8,2
12922,3,4,3,0
12923,4,2,5,2
12924,6,4,4,1
12925,2,0,9,0
12926,3,1,2,3
12927,1,1,6,1
12928,6,3,7,0
12929,4,2,4,3
12930,0,1,9,2
12931,3,3,12,0
12932,1,2,1,2
12933,5,3,9,0
12934,1,0,10,2
12935,6,0,5,2
12936,7,5,1,2
12937,3,4,5,2
12938,3,2,3,0
12939,0,2,7,1
12940,3,5,1,0
12941,2,2,12,2
12942,7,2,5,0
12943,2,2,7,1
12944,4,2,3,1
12945,3,2,7,2
12946,0,0,5,1
12947,2,2,5,3
12948,5,3,11,0
12949,5,1,2,1
12950,0,4,9,2
12951,3,1,11,0
12952,4,4,7,0
12953,4,1,8,1
12954,8,3,8,1
12955,2,2,2,0
12956,1,2,2,1
12957,0,1,1,0
12958,2,1,8,1
12959,3,3,5,1
12960,1,2,9,1
12961,2,3,8,1
12962,1,2,11,1
12963,4,1,2,2
12964,5,2,10,0
12965,4,5,11,0
12966,0,1,13,0
12967,2,2,6,1
12968,1,0,7,2
12969,4,2,13,0
12970,3,2,9,0
12971,1,1,13,0
12972,5,3,4,2
12973,5,3,13,2
12974,4,2,1,2
12975,2,4,5,0
12976,6,2,10,1
12977,2,1,13,0
12978,2,3,13,0
12979,2,1,2,1
12980,6,2,11,1
12981,4,1,1,2
12982,2,1,11,0
12983,0,2,11,0
12984,3,3,9,1
12985,5,2,13,1
12986,5,0,7,3
12987,2,1,2,1
12988,3,0,6,0
12989,0,3,11,0
12990,3,2,6,1
12991,7,5,9,1
12992,4,3,3,0
12993,1,2,7,2
12994,4,0,3,1
12995,6,0,11,1
12996,4,0,9,1
12997,3,1,5,4
12998,4,3,11,0
12999,4,2,9,2
13000,4,5,8,3
13001,3,2,4,1
13002,1,4,12,1
13003,3,2,3,2
13004,3,1,7,3
13005,1,0,11,1
13006,1,4,9,0
13007,2,1,4,0
13008,3,2,8,1
13009,5,1,12,0
13010,2,0,8,1
13011,3,4,11,1
13012,3,1,2,2
13013,4,4,7,0
13014,5,0,13,0
13015,1,3,3,0
13016,2,0,4,3
13017,4,2,1,0
13018,3,2,6,2
13019,3,1,4,1
13020,3,1,11,2
13021,4,3,12,1
13022,3,1,4,1
13023,3,0,7,0
13024,2,5,6,0
13025,4,4,2,0
13026,6,0,8,0
13027,1,0,8,0
13028,3,3,10,1
13029,3,1,6,1
13030,4,1,13,1
13031,1,1,12,2
13032,3,2,11,0
13033,3,1,7,0
13034,3,4,11,0
13035,1,1,6,1
13036,4,2,1,1
13037,2,4,6,2
13038,7,6,5,0
13039,1,1,11,0
13040,1,1,13,1
13041,6,3,5,0
13042,1,7,7,4
13043,2,3,9,0
13044,3,2,13,0
13045,2,1,1,1
13046,5,1,6,2
13047,0,2,13,0
13048,4,3,6,0
13049,3,2,9,1
13050,1,4,11,0
13051,2,1,10,1
13052,3,2,3,0
13053,3,2,5,2
13054,3,2,12,1
13055,3,2,7,2
13056,5,1,6,0
13057,4,1,13,1
13058,7,2,13,1
13059,9,1,1,1
13060,4,2,3,0
13061,3,1,3,0
13062,5,0,10,2
13063,3,1,4,1
13064,5,4,1,0
13065,4,2,3,2
13066,2,4,10,2
13067,0,1,6,4
13068,2,2,13,0
13069,2,6,3,1
13070,3,2,5,0
13071,6,4,10,2
13072,3,1,1,3
13073,7,1,6,1
13074,4,1,2,1
13075,1,1,7,1
13076,4,0,8,2
13077,5,2,13,0
13078,3,4,6,0
13079,2,2,4,1
13080,5,4,10,2
13081,6,0,3,2
13082,3,3,10,0
13083,2,2,13,3
13084,4,2,7,1
13085,1,1,3,1
13086,2,2,2,2
13087,1,6,12,1
13088,3,2,7,0
13089,2,1,13,0
13090,2,1,13,0
13091,2,0,10,0
13092,5,4,5,1
13093,1,2,1,1
13094,2,4,5,1
13095,3,2,5,1
13096,1,2,10,1
13097,2,1,10,0
13098,4,4,7,0
13099,3,3,9,1
13100,5,1,8,1
13101,6,2,7,0
13102,5,1,9,2
13103,0,2,8,0
13104,2,2,10,0
13105,5,2,7,0
13106,2,2,7,0
13107,5,2,8,0
13108,5,2,8,1
13109,6,0,12,1
13110,5,3,10,1
13111,3,2,9,0
13112,3,2,12,0
13113,6,4,9,0
13114,1,3,10,1
13115,5,4,6,2
13116,3,1,8,1
13117,2,1,13,2
13118,4,1,7,1
13119,4,1,12,4
13120,4,3,3,1
13121,4,1,11,0
13122,2,2,8,2
13123,5,2,9,3
13124,3,0,4,2
13125,3,2,4,0
13126,3,0,7,1
13127,2,2,7,0
13128,5,2,8,0
13129,2,1,7,2
13130,3,4,4,2
13131,2,2,13,1
13132,2,1,11,1
13133,5,0,11,0
13134,6,4,12,0
13135,3,0,1,0
13136,4,1,2,1
13137,2,1,1,1
13138,4,1,9,1
13139,4,1,11,1
13140,3,3,8,2
13141,2,0,3,0
13142,1,0,8,0
13143,5,1,10,2
13144,3,1,4,1
13145,1,1,13,3
13146,2,1,8,0
13147,9,2,8,2
13148,0,1,13,0
13149,2,2,12,0
13150,3,1,11,1
13151,4,5,11,1
13152,4,5,11,1
13153,3,1,2,1
13154,3,2,3,1
13155,3,1,12,2
13156,4,4,5,1
13157,2,0,6,1
13158,2,2,10,0
13159,3,3,3,1
13160,5,7,9,0
13161,5,2,4,2
13162,1,1,12,1
13163,3,0,10,0
13164,3,2,12,2
13165,1,2,5,2
13166,0,2,1,1
13167,2,5,5,0
13168,4,3,8,2
13169,1,2,7,1
13170,3,0,10,0
13171,4,2,11,1
13172,2,4,12,1
13173,2,3,12,3
13174,5,1,12,3
13175,3,1,12,0
13176,1,3,10,0
13177,2,1,9,1
13178,1,1,9,3
13179,7,1,9,1
13180,4,1,10,3
13181,3,2,13,3
13182,4,3,6,2
13183,3,1,5,3
13184,1,1,8,3
13185,3,1,12,2
13186,2,1,8,1
13187,3,3,13,1
13188,4,2,5,0
13189,1,0,11,0
13190,3,2,4,0
13191,3,4,6,0
13192,1,1,6,1
13193,3,2,5,1
13194,4,1,4,0
13195,6,1,2,1
13196,2,0,3,1
13197,2,1,1,0
13198,3,2,3,2
13199,4,1,1,0
13200,5,1,11,1
13201,2,3,4,0
13202,6,1,6,1
13203,1,3,6,0
13204,2,4,4,2
13205,4,1,1,2
13206,3,0,10,1
13207,3,5,7,2
13208,4,2,13,2
13209,5,3,5,0
13210,3,3,4,1
13211,4,1,7,0
13212,2,4,1,4
13213,2,1,6,0
13214,1,3,2,2
13215,3,3,13,1
13216,5,0,11,0
13217,3,0,2,0
13218,0,2,10,0
13219,4,2,2,2
13220,3,3,10,3
13221,1,0,7,1
13222,2,2,6,0
13223,2,7,1,0
13224,5,1,8,0
13225,2,4,13,1
13226,4,1,12,1
13227,1,2,9,1
13228,3,2,11,3
13229,3,1,8,1
13230,3,4,5,1
13231,2,3,3,0
13232,3,4,6,0
13233,4,2,11,2
13234,6,2,5,1
13235,1,2,1,0
13236,3,1,4,0
13237,3,5,1,0
13238,2,2,12,2
13239,6,3,8,1
13240,2,2,5,0
13241,4,4,6,5
13242,4,3,4,1
13243,2,2,13,1
13244,3,1,11,0
13245,7,1,7,0
13246,4,1,5,2
13247,5,2,11,0
13248,4,4,10,3
13249,3,2,5,1
13250,1,3,13,4
13251,3,3,6,0
13252,0,3,3,2
13253,4,3,13,3
13254,5,2,8,0
13255,2,1,11,2
13256,3,3,12,1
13257,2,3,3,2
13258,3,1,4,1
13259,1,1,13,2
13260,3,2,13,0
13261,1,4,2,1
13262,4,1,8,2
13263,1,1,6,1
13264,1,3,10,2
13265,7,5,8,0
13266,3,1,2,0
13267,11,0,11,1
13268,2,1,2,1
13269,1,2,11,1
13270,3,0,4,1
13271,1,4,10,1
13272,9,3,10,0
13273,3,3,5,0
13274,2,2,12,0
13275,5,5,7,0
13276,2,4,1,0
13277,2,0,1,0
13278,2,1,13,0
13279,1,2,12,0
13280,2,1,3,1
13281,1,3,2,1
13282,1,0,2,0
13283,4,1,7,0
13284,2,3,3,0
13285,2,4,5,1
13286,4,0,10,2
13287,3,1,11,2
13288,2,0,2,0
13289,3,1,2,2
13290,2,4,8,1
13291,2,0,6,2
13292,0,3,3,0
13293,1,2,4,4
13294,4,2,1,2
13295,3,5,4,0
13296,3,3,3,0
13297,4,2,3,1
13298,4,1,12,0
13299,3,3,6,0
13300,6,1,9,3
13301,5,4,12,1
13302,1,4,10,2
13303,4,0,12,3
13304,5,3,9,1
13305,2,1,5,2
13306,3,5,7,0
13307,0,3,6,3
13308,3,4,3,1
13309,5,3,2,0
13310,5,2,8,0
13311,1,0,9,0
13312,2,2,2,2
13313,1,1,12,4
13314,1,0,2,0
13315,4,2,13,0
13316,9,4,3,1
13317,2,2,11,2
13318,1,3,6,0
13319,0,1,1,0
13320,4,5,1,4
13321,1,2,3,0
13322,1,3,3,1
13323,2,2,2,0
13324,1,4,1,1
13325,4,2,4,0
13326,3,1,1,0
13327,7,2,13,0
13328,1,2,6,0
13329,5,3,6,3
13330,2,0,6,0
13331,3,1,7,2
13332,2,0,13,0
13333,1,4,13,0
13334,5,2,4,3
13335,5,1,5,0
13336,1,2,10,1
13337,5,3,11,1
13338,4,4,12,0
13339,1,1,8,0
13340,5,1,10,1
13341,4,2,9,0
13342,3,3,4,3
13343,3,3,3,2
13344,4,2,1,1
13345,4,2,5,1
13346,4,1,4,0
13347,4,3,6,2
13348,4,1,8,1
13349,4,3,11,0
13350,2,1,7,1
13351,0,4,6,1
13352,3,5,11,0
13353,3,1,6,2
13354,6,1,7,0
13355,3,2,4,0
13356,3,2,3,1
13357,5,2,13,1
13358,1,4,10,0
13359,3,1,4,1
13360,1,3,1,3
13361,4,0,1,1
13362,2,3,1,0
13363,4,0,7,0
13364,5,6,7,2
13365,2,2,11,1
13366,2,2,6,3
13367,6,4,7,1
13368,2,4,9,1
13369,0,6,2,0
13370,3,3,11,3
13371,3,1,2,1
13372,0,7,6,1
13373,6,2,8,0
13374,3,1,2,0
13375,5,2,11,2
13376,1,1,1,0
13377,1,2,10,0
13378,2,2,12,0
13379,2,2,3,2
13380,2,0,12,0
13381,5,1,1,0
13382,1,4,8,0
13383,2,1,1,0
13384,3,3,12,1
13385,6,1,1,0
13386,3,2,2,0
13387,2,1,5,3
13388,5,1,1,1
13389,2,0,9,1
13390,4,1,3,3
13391,2,2,13,3
13392,4,1,9,2
13393,2,3,12,1
13394,3,1,1,2
13395,4,3,10,1
13396,4,2,5,2
13397,1,1,12,1
13398,4,3,1,0
13399,3,5,8,0
13400,4,2,11,2
13401,2,0,11,4
13402,4,3,2,1
13403,1,1,9,0
13404,1,0,4,0
13405,5,3,3,1
13406,3,2,5,1
13407,2,0,4,2
13408,1,1,10,2
13409,3,3,7,2
13410,3,4,4,1
13411,7,1,3,1
13412,3,1,2,2
13413,5,3,6,1
13414,4,1,6,1
13415,1,0,13,1
13416,5,2,7,1
13417,4,3,6,2
13418,1,3,10,1
13419,2,3,5,1
13420,2,1,3,0
13421,5,4,2,1
13422,4,5,12,1
13423,1,2,7,2
13424,1,4,4,1
13425,5,2,13,1
13426,3,1,11,1
13427,4,1,11,0
13428,2,5,8,1
13429,1,0,9,1
13430,3,2,4,3
13431,1,1,3,0
13432,1,1,8,0
13433,2,4,1,2
13434,6,2,12,1
13435,2,2,9,2
13436,3,0,1,0
13437,5,4,5,3
13438,2,3,8,0
13439,4,4,7,3
13440,5,1,5,1
13441,2,4,1,1
13442,6,2,9,2
13443,4,3,1,0
13444,3,2,5,0
13445,1,3,12,0
13446,3,0,9,1
13447,2,5,7,1
13448,3,1,8,2
13449,1,1,12,0
13450,2,2,6,1
13451,4,4,1,1
13452,3,1,4,0
13453,3,1,2,1
13454,4,1,1,1
13455,2,5,10,3
13456,2,1,7,0
13457,3,1,12,2
13458,6,3,2,2
13459,1,2,6,1
13460,3,2,9,1
13461,1,1,10,2
13462,4,2,12,0
13463,5,2,8,1
13464,2,4,1,2
13465,3,2,4,0
13466,2,2,1,1
13467,7,0,1,3
13468,5,2,12,0
13469,0,3,4,1
13470,2,1,12,1
13471,2,1,2,0
13472,6,5,11,0
13473,3,5,7,1
13474,1,0,11,0
13475,4,1,9,1
13476,4,1,2,0
13477,4,1,2,0
13478,2,2,13,1
13479,1,2,6,1
13480,4,4,13,1
13481,2,1,12,5
13482,4,3,5,0
13483,3,4,10,1
13484,0,9,12,0
13485,4,1,2,1
13486,2,5,13,0
13487,0,2,12,1
13488,2,1,4,1
13489,2,1,6,0
13490,3,3,4,1
13491,7,0,9,1
13492,3,0,2,1
13493,0,2,11,1
13494,1,1,7,0
13495,2,3,8,3
13496,3,3,12,2
13497,2,1,2,0
13498,3,1,3,1
13499,5,0,13,1
13500,3,3,4,1
13501,2,0,2,1
13502,2,2,11,0
13503,3,3,2,3
13504,1,1,10,0
13505,4,0,9,0
13506,1,4,7,0
13507,2,1,13,2
13508,6,4,6,1
13509,1,3,3,2
13510,4,2,10,1
13511,2,3,9,3
13512,3,2,6,0
13513,4,1,12,0
13514,3,4,5,0
13515,7,4,13,1
13516,1,0,3,2
13517,4,3,3,0
13518,1,3,13,0
13519,6,2,2,1
13520,2,0,4,2
13521,3,0,4,0
13522,4,0,3,1
13523,1,4,5,1
13524,1,2,10,0
13525,2,4,10,1
13526,2,1,10,1
13527,4,2,10,2
13528,1,1,2,1
13529,5,3,3,0
13530,3,7,12,2
13531,5,4,8,2
13532,4,2,13,1
13533,2,1,2,0
13534,2,1,11,0
13535,2,1,2,1
13536,6,1,1,2
13537,2,6,5,1
13538,3,5,12,0
13539,4,2,7,1
13540,4,4,8,0
13541,5,3,11,2
13542,7,4,7,0
13543,2,1,3,0
13544,2,1,13,2
13545,4,4,5,1
13546,1,1,4,0
13547,1,1,3,0
13548,4,5,4,1
13549,2,2,7,1
13550,1,1,1,0
13551,0,0,4,0
13552,6,2,1,1
13553,3,1,10,3
13554,3,3,3,2
13555,2,2,10,0
13556,2,0,3,0
13557,0,2,4,3
13558,5,1,12,0
13559,1,2,6,3
13560,2,1,2,0
13561,4,3,5,1
13562,3,1,5,0
13563,5,5,9,0
13564,3,2,7,1
13565,1,2,4,0
13566,5,1,12,0
13567,3,1,2,0
13568,2,3,12,0
13569,2,5,5,4
13570,2,2,6,3
13571,5,4,12,0
13572,5,1,4,0
13573,8,2,10,2
13574,1,1,6,1
13575,2,1,9,1
13576,3,2,10,1
13577,5,4,3,0
13578,2,1,4,3
13579,1,1,6,2
13580,3,3,13,0
13581,6,1,9,0
13582,3,1,12,0
13583,7,3,4,0
13584,6,3,10,1
13585,1,0,8,0
13586,2,1,9,2
13587,6,0,12,0
13588,1,0,9,0
13589,1,0,12,0
13590,3,2,6,1
13591,5,2,11,0
13592,2,0,13,1
13593,5,3,7,0
13594,5,4,2,1
13595,3,2,5,0
13596,7,2,3,1
13597,2,0,2,0
13598,2,4,9,1
13599,5,1,10,1
13600,4,0,6,0
13601,4,1,9,0
13602,4,2,3,0
13603,3,4,13,0
13604,1,3,7,1
13605,3,2,6,1
13606,0,2,3,0
13607,4,0,3,0
13608,1,1,7,1
13609,8,3,11,2
13610,4,1,9,1
13611,4,0,1,0
13612,2,2,7,2
13613,3,2,13,3
13614,2,3,4,0
13615,5,3,10,2
13616,2,2,3,0
13617,1,3,3,2
13618,1,2,7,1
13619,3,1,1,0
13620,1,1,7,1
13621,5,3,3,1
13622,5,1,2,1
13623,2,1,7,0
13624,1,2,6,0
13625,3,4,6,1
13626,1,2,10,0
13627,3,3,6,1
13628,0,4,2,1
13629,2,0,9,1
13630,4,3,4,1
13631,2,4,4,0
13632,3,3,5,0
13633,1,1,2,0
13634,3,1,13,2
13635,5,1,7,3
13636,3,6,6,0
13637,1,3,8,0
13638,6,3,8,1
13639,4,1,9,0
13640,0,3,6,1
13641,7,2,7,0
13642,3,2,2,0
13643,1,2,13,1
13644,1,0,4,1
13645,3,0,5,0
13646,5,0,13,1
13647,2,3,13,3
13648,4,1,7,1
13649,1,1,13,0
13650,2,1,13,2
13651,2,2,4,2
13652,1,2,4,1
13653,6,4,8,0
13654,5,0,9,0
13655,5,3,2,1
13656,5,0,7,1
13657,4,4,5,0
13658,0,0,4,1
13659,1,4,8,3
13660,5,2,2,2
13661,4,2,11,2
13662,3,2,9,2
13663,3,3,12,1
13664,3,3,11,0
13665,4,2,4,1
13666,3,2,4,2
13667,2,2,4,2
13668,2,3,9,0
13669,3,1,11,1
13670,2,1,12,0
13671,2,3,8,0
13672,1,1,7,0
13673,5,1,6,0
13674,1,2,13,1
13675,4,2,6,0
13676,2,4,8,1
13677,3,4,9,0
13678,5,2,7,2
13679,3,2,7,4
13680,2,0,1,1
13681,3,1,8,2
13682,2,2,11,0
13683,2,7,6,2
13684,2,3,2,1
13685,2,2,13,0
13686,2,2,9,1
13687,7,1,1,1
13688,1,1,7,5
13689,2,2,4,0
13690,3,0,13,0
13691,1,3,8,2
13692,5,5,6,1
13693,1,1,7,1
13694,2,2,3,1
13695,4,3,11,0
13696,2,2,12,1
13697,8,2,11,2
13698,3,3,11,1
13699,4,3,4,0
13700,2,3,2,0
13701,3,1,12,1
13702,2,2,4,2
13703,3,4,4,0
13704,3,5,8,0
13705,1,2,6,1
13706,8,3,13,1
13707,3,6,10,2
13708,2,4,8,3
13709,5,5,5,0
13710,4,3,7,0
13711,6,2,5,2
13712,1,2,2,0
