customer_id,templates_used,workflows_created,days_active_during_trial,integrations_connected
10499,0,0,5,1
10500,5,4,5,1
10501,0,1,3,1
10502,1,0,6,0
10503,2,0,3,1
10504,1,0,3,1
10505,0,3,2,0
10506,0,1,5,0
10507,3,4,13,2
10508,0,1,5,0
10509,1,0,5,0
10510,2,1,6,2
10511,7,3,12,1
10512,4,4,5,3
10513,4,2,8,2
10514,1,0,3,0
10515,0,1,3,2
10516,6,3,14,3
10517,1,1,3,1
10518,6,3,5,1
10519,1,0,6,2
10520,3,4,14,1
10521,4,4,12,2
10522,3,1,6,0
10523,3,3,8,3
10524,1,1,6,0
10525,1,1,4,0
10526,1,1,1,1
10527,1,2,4,0
10528,0,1,5,0
10529,1,2,2,3
10530,7,4,8,2
10531,0,1,4,0
10532,1,3,3,0
10533,3,1,5,1
10534,0,2,4,3
10535,1,0,2,1
10536,1,0,3,0
10537,2,1,5,0
10538,0,3,3,1
10539,0,0,5,0
10540,4,1,5,0
10541,3,1,3,0
10542,2,2,5,0
10543,2,0,5,2
10544,2,2,3,0
10545,5,4,13,1
10546,2,0,3,2
10547,3,3,14,1
10548,3,4,12,1
10549,2,2,6,3
10550,6,4,7,1
10551,2,0,1,0
10552,2,0,1,0
10553,3,3,12,3
10554,1,1,3,1
10555,0,1,3,0
10556,1,0,2,2
10557,2,1,3,1
10558,0,1,6,2
10559,1,1,2,0
10560,1,2,2,0
10561,0,0,1,0
10562,1,2,1,0
10563,0,0,2,2
10564,0,1,2,0
10565,4,1,8,1
10566,1,2,4,1
10567,0,1,3,1
10568,0,1,2,0
10569,1,3,2,1
10570,1,0,4,0
10571,4,1,2,1
10572,3,4,12,3
10573,0,2,2,1
10574,6,4,14,2
10575,1,0,3,1
10576,1,2,2,1
10577,4,3,8,1
10578,1,2,8,3
10579,0,0,3,0
10580,0,0,3,1
10581,0,1,2,0
10582,2,1,5,0
10583,2,0,3,1
10584,5,3,5,4
10585,1,1,3,3
10586,2,0,3,2
10587,5,6,9,1
10588,2,1,2,1
10589,0,3,5,0
10590,5,4,14,3
10591,5,3,5,3
10592,1,1,6,0
10593,8,3,5,2
10594,0,1,5,0
10595,0,1,6,0
10596,7,4,6,3
10597,1,0,4,2
10598,1,0,4,3
10599,0,0,5,0
10600,1,1,3,0
10601,1,1,4,0
10602,6,3,8,1
10603,1,0,1,0
10604,5,1,8,1
10605,2,2,2,0
10606,0,0,2,2
10607,1,0,4,0
10608,2,2,2,1
10609,3,1,1,0
10610,4,0,6,1
10611,1,0,5,1
10612,3,1,1,0
10613,3,0,2,0
10614,3,1,5,0
10615,2,3,3,2
10616,0,0,2,0
10617,1,2,6,1
10618,1,1,2,2
10619,2,0,5,0
10620,3,1,2,0
10621,4,3,7,2
10622,1,1,6,0
10623,1,0,4,1
10624,0,3,1,0
10625,4,3,5,2
10626,4,3,13,4
10627,1,1,2,1
10628,2,4,12,3
10629,2,2,3,2
10630,3,1,5,3
10631,0,0,6,1
10632,1,2,6,2
10633,1,0,4,1
10634,3,4,5,2
10635,1,1,1,2
10636,2,4,11,1
10637,1,3,6,0
10638,2,3,5,1
10639,2,0,2,0
10640,3,2,1,0
10641,4,1,2,1
10642,1,0,3,0
10643,2,3,1,1
10644,3,3,6,1
10645,3,0,2,1
10646,2,1,4,0
10647,4,1,5,1
10648,1,0,2,0
10649,0,3,1,0
10650,6,3,11,2
10651,3,2,9,0
10652,1,0,5,0
10653,1,2,3,0
10654,4,2,5,3
10655,2,1,4,3
10656,2,2,4,0
10657,0,2,2,0
10658,3,3,9,2
10659,0,1,5,2
10660,2,0,1,0
10661,0,1,5,2
10662,1,3,5,2
10663,3,3,8,4
10664,1,2,3,0
10665,2,0,2,3
10666,2,3,5,0
10667,0,2,1,0
10668,7,4,12,2
10669,0,0,6,2
10670,6,3,8,3
10671,1,2,5,2
10672,4,5,10,2
10673,1,0,2,0
10674,0,1,3,1
10675,1,1,1,0
10676,2,1,6,2
10677,6,3,10,3
10678,1,0,1,0
10679,2,0,3,0
10680,1,1,4,0
10681,2,1,1,0
10682,4,0,6,1
10683,1,0,5,1
10684,0,0,4,1
10685,1,0,3,0
10686,3,2,10,3
10687,5,2,5,3
10688,3,1,2,0
10689,5,5,11,1
10690,5,4,11,0
10691,3,1,13,2
10692,3,4,5,5
10693,0,2,6,0
10694,1,0,6,1
10695,0,1,2,2
10696,3,0,3,0
10697,1,0,4,2
10698,4,0,2,0
10699,4,4,5,1
10700,0,3,3,0
10701,0,0,2,0
10702,5,5,11,3
10703,2,5,14,4
10704,1,0,4,0
10705,0,1,5,0
10706,1,2,3,0
10707,3,0,6,3
10708,0,1,5,0
10709,1,3,3,0
10710,5,4,12,2
10711,0,0,5,1
10712,2,0,4,3
10713,0,1,4,1
10714,4,5,9,5
10715,1,1,2,0
10716,1,2,2,1
10717,3,2,6,0
10718,1,2,5,0
10719,0,0,4,2
10720,0,3,3,0
10721,1,0,4,0
10722,1,2,5,1
10723,3,1,6,1
10724,2,1,6,3
10725,3,1,5,0
10726,2,1,3,2
10727,4,3,5,2
10728,1,2,3,0
10729,1,3,4,1
10730,3,0,3,0
10731,1,0,1,0
10732,3,3,3,2
10733,2,2,3,0
10734,3,1,1,0
10735,3,2,9,3
10736,1,0,1,0
10737,4,4,8,1
10738,1,0,2,2
10739,1,0,6,0
10740,0,0,2,0
10741,0,1,3,1
10742,4,3,2,0
10743,2,0,6,1
10744,2,2,11,2
10745,4,3,4,0
10746,2,0,1,0
10747,8,2,8,1
10748,0,0,5,1
10749,2,1,4,0
10750,1,0,3,2
10751,1,0,2,1
10752,7,2,14,5
10753,2,1,4,2
10754,1,0,1,2
10755,3,5,8,2
10756,0,1,6,0
10757,0,1,5,3
10758,1,1,5,1
10759,3,2,11,2
10760,1,0,2,0
10761,0,1,2,0
10762,1,1,3,0
10763,2,3,2,1
10764,3,4,12,2
10765,5,4,6,3
10766,6,5,10,2
10767,0,0,3,0
10768,0,2,5,0
10769,1,2,6,1
10770,0,1,5,1
10771,2,0,5,1
10772,3,1,4,0
10773,2,3,3,0
10774,2,0,6,0
10775,5,2,8,2
10776,6,3,7,3
10777,6,3,14,1
10778,2,2,4,2
10779,6,3,8,1
10780,1,0,4,1
10781,1,0,4,2
10782,1,3,6,2
10783,3,3,6,0
10784,1,1,6,0
10785,0,2,2,0
10786,2,3,5,0
10787,0,0,2,1
10788,1,4,14,1
10789,1,3,4,1
10790,1,1,3,1
10791,0,1,1,1
10792,3,0,6,1
10793,4,3,8,2
10794,4,0,4,0
10795,3,3,9,3
10796,2,0,5,0
10797,3,2,6,1
10798,8,6,14,3
10799,6,3,8,4
10800,2,3,4,0
10801,0,1,2,2
10802,1,0,5,0
10803,7,2,14,1
10804,4,3,7,4
10805,4,3,5,1
10806,2,3,4,0
10807,0,0,2,1
10808,2,2,2,2
10809,1,2,5,0
10810,4,2,5,1
10811,0,0,2,0
10812,1,1,3,0
10813,5,2,9,2
10814,1,0,5,1
10815,4,4,11,4
10816,1,0,5,1
10817,1,0,4,0
10818,3,2,12,2
10819,1,1,4,0
10820,2,0,6,0
10821,2,2,3,0
10822,0,1,2,1
10823,6,3,12,2
10824,4,4,7,2
10825,0,0,2,1
10826,1,0,3,0
10827,3,4,9,1
10828,5,4,6,1
10829,2,1,2,2
10830,6,4,13,1
10831,1,1,6,0
10832,2,2,5,2
10833,6,5,12,3
10834,6,4,9,4
10835,1,2,6,0
10836,1,4,11,3
10837,0,0,6,0
10838,0,1,4,0
10839,4,3,5,2
10840,2,1,6,0
10841,1,0,6,0
10842,0,0,4,0
10843,1,1,2,0
10844,4,0,1,1
10845,2,1,5,3
10846,2,3,13,1
10847,2,1,6,0
10848,1,3,1,1
10849,7,3,11,3
10850,1,1,9,4
10851,3,2,11,3
10852,1,3,6,0
10853,1,3,14,3
10854,4,2,2,0
10855,3,1,5,0
10856,0,0,2,2
10857,6,3,8,4
10858,2,1,1,0
10859,3,2,10,2
10860,1,2,1,0
10861,1,3,6,0
10862,4,3,4,1
10863,4,3,6,1
10864,0,1,1,0
10865,8,2,8,3
10866,3,1,6,2
10867,2,3,2,0
10868,0,1,2,1
10869,2,2,3,1
10870,1,2,5,0
10871,2,1,4,1
10872,2,0,1,1
10873,2,0,2,0
10874,7,3,12,2
10875,3,1,2,1
10876,2,0,4,2
10877,0,3,4,0
10878,1,2,4,3
10879,5,2,9,1
10880,0,1,4,3
10881,4,3,2,1
10882,2,3,5,0
10883,5,3,10,1
10884,4,4,13,2
10885,0,2,1,0
10886,0,1,2,0
10887,0,0,3,0
10888,2,2,1,2
10889,2,0,5,2
10890,1,1,6,0
10891,1,3,5,0
10892,2,2,6,0
10893,1,1,6,0
10894,1,1,2,0
10895,3,1,6,0
10896,4,4,11,2
10897,1,1,4,0
10898,2,0,2,2
10899,1,1,2,1
10900,1,1,5,1
10901,5,3,11,3
10902,2,3,5,0
10903,3,1,4,0
10904,3,1,5,1
10905,0,0,3,1
10906,0,1,1,0
10907,3,4,12,1
10908,1,0,3,0
10909,3,6,8,1
10910,1,2,3,1
10911,3,2,3,0
10912,0,0,4,2
10913,1,0,4,1
10914,5,3,5,2
10915,1,0,1,3
10916,2,2,4,0
10917,2,0,3,1
10918,3,1,6,3
10919,2,0,3,1
10920,2,0,3,3
10921,3,4,13,1
10922,5,4,8,2
10923,2,1,4,0
10924,0,0,3,1
10925,1,1,3,0
10926,3,1,6,2
10927,0,2,4,3
10928,0,2,2,0
10929,0,0,2,0
10930,1,0,5,0
10931,4,1,6,2
10932,3,0,5,1
10933,0,0,2,1
10934,3,1,2,1
10935,0,0,6,0
10936,3,1,3,2
10937,0,1,1,1
10938,1,2,2,1
10939,4,0,3,0
10940,4,2,8,2
10941,1,2,2,0
10942,0,0,2,1
10943,4,1,5,0
10944,4,3,13,2
10945,0,2,1,0
10946,1,3,11,2
10947,2,2,6,0
10948,2,0,3,0
10949,0,0,2,1
10950,4,0,2,1
10951,1,0,2,0
10952,4,0,1,1
10953,1,1,3,1
10954,0,0,5,0
10955,3,6,12,2
10956,1,0,2,0
10957,1,0,3,2
10958,2,1,6,0
10959,3,3,3,2
10960,1,0,1,1
10961,1,0,3,0
10962,1,0,2,0
10963,3,0,6,0
10964,1,0,1,0
10965,3,0,1,2
10966,2,1,2,0
10967,1,1,4,0
10968,1,3,6,2
10969,3,2,7,4
10970,1,1,6,2
10971,1,2,3,0
10972,0,1,3,0
10973,2,0,6,1
10974,0,1,2,2
10975,1,0,6,1
10976,4,1,14,4
10977,2,3,3,0
10978,1,1,3,2
10979,1,1,5,2
10980,0,0,5,1
10981,0,3,5,1
10982,2,2,4,0
10983,2,1,2,3
10984,1,1,3,1
10985,2,3,4,1
10986,1,3,1,0
10987,2,1,2,2
10988,1,1,6,1
10989,6,3,5,1
10990,1,1,6,2
10991,1,2,3,1
10992,2,1,2,0
10993,0,0,4,1
10994,0,1,5,0
10995,0,1,2,0
10996,0,1,1,0
10997,3,0,5,1
10998,1,1,4,1
10999,2,0,1,1
11000,4,3,6,2
11001,0,1,4,0
11002,6,1,10,3
11003,3,0,5,1
11004,0,0,3,0
11005,0,2,2,0
11006,4,4,12,0
11007,4,0,2,2
11008,3,1,2,0
11009,2,0,3,1
11010,4,0,3,2
11011,2,1,5,0
11012,2,3,1,1
11013,0,2,2,0
11014,1,0,1,1
11015,1,1,4,1
11016,2,0,2,0
11017,1,1,4,0
11018,0,0,4,0
11019,0,0,3,1
11020,2,1,6,1
11021,8,2,9,2
11022,1,0,4,2
11023,0,1,5,0
11024,4,0,6,0
11025,0,1,6,1
11026,0,0,5,0
11027,1,2,1,0
11028,3,3,12,3
11029,3,2,11,1
11030,3,3,3,0
11031,0,2,5,0
11032,4,5,8,2
11033,1,0,5,3
11034,1,0,3,2
11035,3,2,7,2
11036,2,0,4,0
11037,3,3,9,2
11038,3,0,6,0
11039,0,1,3,1
11040,2,0,6,2
11041,3,2,10,3
11042,0,1,6,1
11043,3,1,1,1
11044,5,3,9,1
11045,5,5,9,4
11046,0,0,5,0
11047,2,0,6,0
11048,2,1,5,0
11049,2,3,2,1
11050,2,1,4,2
11051,0,1,3,0
11052,4,1,5,0
11053,3,0,2,0
11054,1,2,3,0
11055,2,3,6,2
11056,2,1,6,0
11057,1,1,4,1
11058,2,0,4,3
11059,1,3,5,2
11060,1,0,6,1
11061,0,0,2,1
11062,2,0,1,2
11063,1,0,3,0
11064,1,1,5,0
11065,2,2,7,3
11066,3,0,6,0
11067,0,1,6,3
11068,1,0,2,1
11069,2,1,6,2
11070,1,0,2,0
11071,4,2,11,1
11072,0,1,5,0
11073,1,0,1,0
11074,4,2,1,0
11075,2,2,3,2
11076,1,1,2,2
11077,1,1,1,0
11078,1,1,6,1
11079,0,0,2,2
11080,2,0,4,0
11081,2,1,3,1
11082,1,1,5,1
11083,0,1,5,0
11084,1,0,4,0
11085,1,0,2,1
11086,0,0,3,0
11087,0,1,6,0
11088,2,2,1,0
11089,1,0,6,1
11090,0,0,5,2
11091,1,1,4,0
11092,1,1,3,1
11093,6,2,7,0
11094,4,1,1,3
11095,3,2,13,1
11096,7,4,14,3
11097,1,1,5,3
11098,3,2,14,5
11099,2,3,3,0
11100,0,2,3,0
11101,0,1,1,2
11102,1,2,5,0
11103,0,0,1,1
11104,3,0,5,0
11105,4,2,1,3
11106,1,0,3,1
11107,2,1,3,0
11108,1,0,2,1
11109,2,2,3,0
11110,2,2,6,1
11111,0,1,4,1
11112,3,3,2,1
11113,1,0,5,1
11114,0,3,6,0
11115,0,1,5,0
11116,6,4,9,2
11117,1,2,5,0
11118,1,1,6,0
11119,1,1,4,0
11120,0,1,1,1
11121,0,2,1,0
11122,1,0,5,1
11123,2,1,2,2
11124,0,1,2,0
11125,2,0,6,0
11126,0,0,6,1
11127,2,1,5,0
11128,2,1,3,2
11129,1,1,5,1
11130,2,1,5,0
11131,1,1,6,1
11132,1,1,6,0
11133,2,2,5,2
11134,2,1,4,0
11135,1,0,1,1
11136,0,0,1,2
11137,1,2,4,1
11138,2,0,4,2
11139,0,3,6,1
11140,1,1,5,1
11141,1,2,1,0
11142,1,0,4,0
11143,3,0,3,0
11144,0,1,3,0
11145,0,0,1,0
11146,0,0,4,0
11147,1,2,6,1
11148,0,1,2,0
11149,1,0,5,1
11150,5,1,14,1
11151,1,2,2,0
11152,0,0,6,0
11153,1,0,6,2
11154,4,3,12,1
11155,2,1,1,1
11156,1,2,5,3
11157,0,0,3,2
11158,2,0,3,1
11159,0,1,4,0
11160,3,5,7,3
11161,1,1,2,1
11162,5,2,5,3
11163,0,3,6,1
11164,0,0,1,2
11165,3,2,12,5
11166,0,0,6,0
11167,0,1,6,0
11168,1,1,3,1
11169,1,0,4,2
11170,3,3,5,2
11171,4,1,3,0
11172,1,1,4,1
11173,0,1,5,0
11174,3,2,3,0
11175,1,1,6,0
11176,1,2,1,1
11177,3,2,1,1
11178,1,0,6,3
11179,0,1,3,2
11180,5,4,5,5
11181,0,1,4,1
11182,4,1,2,0
11183,4,1,1,1
11184,6,1,6,2
11185,0,1,6,1
11186,1,1,2,0
11187,1,2,10,2
11188,0,0,1,2
11189,1,1,6,2
11190,1,3,1,0
11191,4,1,1,3
11192,3,0,4,0
11193,3,1,1,1
11194,0,3,3,0
11195,4,1,2,0
11196,1,0,3,0
11197,1,0,3,1
11198,1,0,2,0
11199,1,0,1,1
11200,0,0,1,2
11201,2,2,6,0
11202,0,2,3,2
11203,2,2,5,2
11204,1,1,4,2
11205,1,1,1,1
11206,5,2,8,2
11207,1,0,1,0
11208,1,0,1,2
11209,4,5,8,2
11210,2,4,9,1
11211,3,0,4,0
11212,1,0,1,1
11213,2,2,3,0
11214,5,2,6,2
11215,1,0,3,0
11216,4,0,3,0
11217,5,2,9,4
11218,1,1,1,1
11219,4,2,10,3
11220,2,4,13,2
11221,0,2,6,1
11222,6,4,9,3
11223,1,1,5,2
11224,1,0,1,1
11225,4,1,2,0
11226,2,1,2,1
11227,2,2,6,0
11228,2,0,4,2
11229,1,1,6,0
11230,1,0,4,1
11231,3,3,5,5
11232,2,0,6,1
11233,3,2,10,4
11234,4,2,5,0
11235,1,0,4,1
11236,2,1,4,1
11237,1,0,4,2
11238,1,2,6,0
11239,0,1,2,1
11240,2,0,6,0
11241,3,1,13,1
11242,0,2,3,1
11243,2,0,6,0
11244,1,1,6,1
11245,1,3,11,3
11246,1,3,4,0
11247,0,2,3,1
11248,3,3,12,2
11249,4,1,4,1
11250,2,1,4,1
11251,0,1,2,1
11252,1,1,5,2
11253,0,2,1,1
11254,2,3,4,2
11255,4,0,2,1
11256,1,1,2,1
11257,3,3,2,0
11258,1,0,1,1
11259,5,3,6,1
11260,4,0,5,0
11261,1,1,4,2
11262,3,0,3,0
11263,2,0,1,0
11264,1,0,4,2
11265,0,1,3,0
11266,5,3,11,1
11267,1,2,1,1
11268,2,1,5,0
11269,0,1,4,2
11270,4,3,2,0
11271,8,3,12,3
11272,5,2,6,2
11273,1,2,5,0
11274,1,0,6,2
11275,6,4,13,3
11276,1,1,1,0
11277,1,0,5,1
11278,1,2,1,1
11279,0,1,2,0
11280,1,1,3,0
11281,1,0,3,2
11282,4,2,14,2
11283,0,0,4,0
11284,0,0,6,1
11285,2,0,2,0
11286,5,4,11,2
11287,0,1,5,1
11288,1,0,5,3
11289,2,1,4,0
11290,1,0,2,2
11291,2,0,1,0
11292,0,0,6,0
11293,2,0,2,0
11294,0,1,5,3
11295,0,1,6,2
11296,1,2,6,1
11297,2,0,2,0
11298,3,1,2,0
11299,3,0,4,1
11300,3,1,2,1
11301,2,2,5,2
11302,4,2,6,2
11303,2,0,4,0
11304,1,3,6,1
11305,1,2,3,1
11306,3,1,6,1
11307,6,3,5,3
11308,1,0,3,1
11309,0,1,1,0
11310,2,2,11,1
11311,0,1,3,0
11312,4,1,3,0
11313,1,2,3,0
11314,0,2,3,0
11315,3,4,14,3
11316,3,4,7,1
11317,1,0,1,3
11318,5,4,10,3
11319,1,1,2,2
11320,2,0,4,0
11321,3,3,6,1
11322,5,2,13,1
11323,3,0,4,1
11324,1,0,3,0
11325,6,5,14,2
11326,0,1,1,0
11327,5,3,6,1
11328,1,0,4,1
11329,1,1,1,0
11330,2,2,5,2
11331,4,0,4,0
11332,0,0,5,0
11333,1,0,4,0
11334,2,4,6,1
11335,2,0,2,0
11336,1,0,6,1
11337,0,3,6,2
11338,4,4,7,1
11339,3,1,3,2
11340,3,2,8,1
11341,2,0,5,0
11342,4,4,6,2
11343,1,1,1,1
11344,1,0,4,0
11345,5,2,14,3
11346,1,2,5,0
11347,2,3,5,0
11348,2,0,5,0
11349,0,1,1,1
11350,1,0,6,2
11351,2,0,4,0
11352,3,3,7,2
11353,1,1,5,1
11354,5,5,11,1
11355,0,3,3,1
11356,0,1,1,1
11357,1,3,2,2
11358,0,1,6,0
11359,1,0,6,0
11360,1,0,2,2
11361,1,0,2,1
11362,1,3,5,1
11363,2,1,2,1
11364,2,1,4,2
11365,2,0,3,2
11366,6,4,6,2
11367,1,0,6,0
11368,1,2,5,1
11369,1,0,2,1
11370,5,2,5,2
11371,1,2,3,0
11372,2,2,2,2
11373,4,3,12,2
11374,1,0,1,0
11375,2,1,6,2
11376,1,1,4,0
11377,3,3,13,1
11378,4,0,4,3
11379,1,0,1,0
11380,1,1,2,1
11381,2,0,1,0
11382,1,3,2,1
11383,2,4,7,3
11384,8,4,6,3
11385,0,3,2,2
11386,1,1,4,1
11387,4,6,9,1
11388,0,1,2,0
11389,0,1,4,0
11390,2,3,5,3
11391,2,0,6,0
11392,3,2,6,1
11393,4,0,3,1
11394,4,3,7,3
11395,3,5,9,1
11396,5,4,11,2
11397,3,1,4,1
11398,2,1,4,0
11399,1,2,1,3
11400,0,0,2,0
11401,1,0,2,3
11402,1,3,6,0
11403,3,0,3,0
11404,0,1,4,3
11405,0,1,3,1
11406,0,2,6,1
11407,0,1,2,0
11408,1,1,2,1
11409,0,1,6,1
11410,1,1,4,1
11411,3,5,8,2
11412,1,2,5,2
11413,1,1,4,1
11414,1,3,2,1
11415,1,2,1,1
11416,0,0,6,0
11417,6,3,14,3
11418,0,1,3,2
11419,2,0,2,1
11420,1,0,4,2
11421,1,2,6,1
11422,7,5,14,4
11423,1,0,6,0
11424,1,1,1,0
11425,0,0,3,0
11426,3,3,14,1
11427,5,3,10,1
11428,1,3,1,2
11429,2,0,4,2
11430,3,1,6,1
11431,3,3,4,0
11432,2,0,6,0
11433,5,3,7,3
11434,0,1,3,1
11435,1,0,2,0
11436,3,1,1,1
11437,0,1,6,0
11438,0,0,6,0
11439,1,1,6,0
11440,1,1,6,2
11441,1,2,6,2
11442,1,1,6,0
11443,0,0,4,0
11444,4,4,13,4
11445,0,0,4,2
11446,2,0,4,0
11447,0,0,4,0
11448,4,3,9,3
11449,0,1,1,0
11450,4,3,6,3
11451,1,1,1,2
11452,2,1,5,2
11453,3,4,7,2
11454,0,3,6,3
11455,1,0,5,0
11456,5,2,9,1
11457,0,1,2,1
11458,2,1,4,0
11459,0,0,1,3
11460,2,2,14,1
11461,2,0,6,0
11462,2,4,9,1
11463,0,0,6,0
11464,1,0,4,0
11465,2,1,4,0
11466,5,1,9,4
11467,3,2,4,0
11468,4,3,6,0
11469,1,3,3,1
11470,0,3,1,0
11471,3,0,4,0
11472,1,1,1,1
11473,1,0,1,3
11474,2,0,3,0
11475,3,2,8,3
11476,1,3,3,2
11477,3,0,3,1
11478,4,3,13,1
11479,1,0,5,3
11480,0,3,6,1
11481,1,2,6,1
11482,4,4,8,3
11483,2,0,5,1
11484,8,4,8,1
11485,0,0,5,0
11486,1,0,4,0
11487,0,0,6,0
11488,0,0,6,1
11489,1,0,2,0
11490,0,1,3,1
11491,0,1,5,3
11492,3,1,2,1
11493,5,1,8,3
11494,3,1,5,0
11495,1,0,1,3
11496,3,1,6,2
11497,0,2,3,0
11498,1,1,2,2
11499,1,0,1,0
11500,2,1,6,0
11501,2,2,6,0
11502,0,0,3,2
11503,0,1,3,2
11504,1,1,4,0
11505,1,3,6,2
11506,1,0,5,0
11507,4,1,2,1
11508,0,0,1,0
11509,2,0,4,0
11510,4,4,11,4
11511,3,2,13,0
11512,2,1,2,2
11513,0,1,6,0
11514,0,1,6,1
11515,2,0,3,0
11516,1,2,6,2
11517,4,3,6,4
11518,3,0,5,0
11519,4,0,6,1
11520,0,1,5,2
11521,5,5,14,1
11522,2,0,6,1
11523,0,0,1,1
11524,4,3,9,4
11525,3,3,6,1
11526,1,1,3,0
11527,2,1,6,0
11528,1,3,10,2
11529,2,1,3,0
11530,4,2,5,1
11531,2,2,4,2
11532,0,2,1,2
11533,0,2,4,0
11534,4,1,2,0
11535,0,1,5,1
11536,2,1,4,0
11537,3,1,3,0
11538,0,2,5,0
11539,4,1,8,2
11540,0,0,1,0
11541,3,2,6,0
11542,5,4,9,1
11543,2,3,13,2
11544,0,1,3,0
11545,3,3,7,1
11546,2,0,6,2
11547,1,0,6,0
11548,3,4,10,2
11549,2,2,7,1
11550,5,4,7,5
11551,0,1,1,0
11552,0,0,2,0
11553,1,0,1,1
11554,7,4,10,2
11555,1,0,6,0
11556,3,2,14,1
11557,4,2,6,2
11558,5,2,8,1
11559,1,1,4,1
11560,1,0,6,0
11561,5,3,11,1
11562,5,2,14,3
11563,6,4,8,2
11564,4,2,10,1
11565,2,2,1,0
11566,1,0,4,2
11567,0,1,4,3
11568,1,0,2,2
11569,1,1,6,0
11570,4,0,1,2
11571,0,3,4,1
11572,1,0,1,1
11573,3,1,4,0
11574,0,3,3,2
11575,0,1,2,0
11576,0,1,5,0
11577,3,5,14,4
11578,1,0,6,0
11579,0,0,4,0
11580,4,3,5,3
11581,1,0,1,0
11582,6,2,9,3
11583,0,2,4,1
11584,2,2,3,2
11585,3,2,10,1
11586,1,0,6,1
11587,1,1,1,1
11588,3,1,2,1
11589,0,1,5,1
11590,6,4,10,2
11591,0,3,1,0
11592,1,2,2,2
11593,4,2,13,1
11594,2,3,1,1
11595,0,2,4,1
11596,1,0,1,0
11597,1,2,2,3
11598,0,0,1,0
11599,5,1,14,3
11600,4,1,2,0
11601,3,1,5,0
11602,2,1,6,1
11603,1,0,2,0
11604,0,0,5,0
11605,2,2,3,2
11606,0,1,2,0
11607,1,1,2,1
11608,1,1,2,0
11609,0,0,5,0
11610,3,0,5,2
11611,0,0,5,0
11612,0,0,4,1
11613,0,3,5,0
11614,0,0,1,1
11615,1,1,5,2
11616,2,1,4,1
11617,1,1,1,1
11618,0,0,4,1
11619,2,0,3,0
11620,1,2,4,2
11621,3,1,6,0
11622,6,3,14,3
11623,2,3,12,2
11624,3,1,3,1
11625,5,6,13,2
11626,1,0,5,1
11627,3,0,6,0
11628,1,1,1,3
11629,0,0,3,3
11630,0,1,4,0
11631,0,2,6,1
11632,0,1,6,0
11633,0,1,3,1
11634,2,1,2,0
11635,2,0,6,2
11636,0,0,1,0
11637,1,0,2,0
11638,3,1,2,0
11639,3,4,8,3
11640,2,2,4,0
11641,0,3,2,0
11642,1,0,2,0
11643,1,1,4,0
11644,1,0,6,0
11645,0,0,1,0
11646,0,1,2,0
11647,1,0,2,0
11648,3,3,5,2
11649,0,1,2,2
11650,2,1,5,2
11651,1,1,1,1
11652,5,3,8,1
11653,1,0,3,1
11654,4,4,7,2
11655,2,0,5,0
11656,1,0,3,0
11657,4,5,9,3
11658,1,3,3,2
11659,1,1,5,1
11660,0,1,2,0
11661,4,3,13,2
11662,0,1,3,2
11663,1,0,5,0
11664,3,0,5,3
11665,0,1,4,0
11666,2,1,4,0
11667,5,3,13,1
11668,0,1,5,0
11669,3,2,2,2
11670,0,0,4,0
11671,0,1,5,2
11672,0,2,1,1
11673,0,0,5,0
11674,2,1,2,1
11675,1,1,6,2
11676,4,2,8,4
11677,5,5,12,2
11678,2,0,1,0
11679,3,0,2,2
11680,3,0,5,0
11681,4,5,10,2
11682,0,1,5,0
11683,4,3,11,2
11684,3,2,9,2
11685,0,0,4,2
11686,2,2,3,0
11687,4,5,5,1
11688,2,0,1,0
11689,0,1,1,0
11690,0,1,4,0
11691,7,2,9,2
11692,1,3,6,0
11693,0,0,2,1
11694,8,3,9,5
11695,1,1,6,1
11696,1,0,3,1
11697,1,0,5,1
11698,1,0,4,0
11699,3,0,5,3
11700,0,0,3,2
11701,1,2,6,1
11702,2,3,9,2
11703,1,1,2,2
11704,2,1,2,0
11705,1,1,5,0
11706,1,3,2,2
11707,2,1,6,0
11708,0,1,1,2
11709,0,0,3,1
11710,1,2,1,2
11711,1,0,1,0
11712,2,1,1,0
11713,1,0,2,0
11714,4,3,10,4
11715,0,2,6,1
11716,1,1,6,1
11717,2,2,5,0
11718,2,1,2,1
11719,0,1,6,0
11720,2,2,2,0
11721,5,2,8,4
11722,0,2,1,1
11723,1,1,4,0
11724,4,1,1,0
11725,0,0,1,1
11726,0,0,6,0
11727,1,3,2,0
11728,1,0,3,0
11729,3,3,2,1
11730,5,6,6,2
11731,0,1,5,0
11732,0,1,1,2
11733,1,1,6,3
11734,2,1,2,2
11735,5,2,13,1
11736,4,3,9,0
11737,5,3,6,0
11738,0,0,5,2
11739,8,2,5,3
11740,1,1,2,1
11741,1,1,5,1
11742,2,1,4,3
11743,0,3,1,0
11744,3,1,5,0
11745,0,1,3,0
11746,3,3,13,3
11747,2,0,3,1
11748,0,0,4,1
11749,6,2,7,4
11750,0,1,1,2
11751,1,0,4,0
11752,1,3,3,0
11753,0,2,3,1
11754,2,0,4,0
11755,1,0,4,1
11756,1,1,3,1
11757,1,0,5,1
11758,1,0,4,1
11759,1,0,3,2
11760,3,0,3,3
11761,4,2,5,1
11762,7,4,9,1
11763,6,2,10,1
11764,2,1,4,2
11765,3,1,1,1
11766,2,1,1,0
11767,4,2,7,4
